GeoFIPS,GeoName,Region,ComponentId,ComponentName,IndustryId,IndustryClassification,Description,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4
35000,New Mexico,6,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,498,475,504,503,509,521,504,516,471,487,503,501
35000,New Mexico,6,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,2341,2367,2390,2454,2368,2386,2432,2476,2429,2488,2456,2489
35000,New Mexico,6,200,Gross domestic product (GDP) by state,69,61,   Educational services,479,482,484,491,478,488,488,500,491,501,523,527
35000,New Mexico,6,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,6195,6299,6402,6510,6581,6668,6778,6934,6930,7080,7198,7217
35000,New Mexico,6,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",623,630,628,629,678,652,659,677,674,665,697,708
35000,New Mexico,6,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,2715,2773,2824,2859,2915,2942,2962,2994,3046,3063,3094,3110
35000,New Mexico,6,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",1949,1988,2028,2037,2025,2035,2038,2039,2078,2074,2087,2121
35000,New Mexico,6,200,Gross domestic product (GDP) by state,82,92, Government,21247,21357,21513,21645,21676,21793,21794,21984,22007,22226,22656,22724
36000,New York,2,200,Gross domestic product (GDP) by state,1,...,All industry total,1365532,1379467,1400708,1418638,1427065,1445357,1462516,1447505,1481479,1489457,1486075,1494981
36000,New York,2,200,Gross domestic product (GDP) by state,2,..., Private industries,1208504,1220988,1240019,1257190,1265587,1281798,1298165,1281970,1314622,1322971,1320125,1328407
36000,New York,2,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",3150,3214,3312,3539,2287,2476,2514,2199,2248,2193,2193,2093
36000,New York,2,200,Gross domestic product (GDP) by state,6,21,   Mining,1078,1064,1130,1065,933,1152,1066,911,707,738,768,807
36000,New York,2,200,Gross domestic product (GDP) by state,10,22,   Utilities,19825,19182,19180,19161,19467,18420,18999,18275,19087,18621,18761,18656
36000,New York,2,200,Gross domestic product (GDP) by state,11,23,   Construction,40311,41227,42211,43053,43150,45301,46227,47078,49168,48695,48414,48409
36000,New York,2,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,69461,70871,71071,70938,71671,72218,76658,72831,71553,72855,70654,70313
36000,New York,2,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,34150,34477,34570,34848,35529,35813,37137,36497,35927,35990,35098,35007
36000,New York,2,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,35311,36395,36501,36090,36141,36406,39521,36334,35626,36866,35557,35306
36000,New York,2,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,65227,66411,67552,67288,68718,69575,69418,69212,69621,68196,68317,69460
36000,New York,2,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,66743,67705,68883,68945,68880,70315,70428,70947,71131,70717,71450,71713
36000,New York,2,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,25595,26269,26636,27019,27496,27505,28093,28453,29319,28934,29392,29431
36000,New York,2,200,Gross domestic product (GDP) by state,45,51,   Information,106554,106385,104642,104477,107836,108114,110624,110786,114787,117015,113237,111787
36000,New York,2,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,242572,245865,252340,257767,255990,258683,255184,240305,254843,256495,260536,264710
36000,New York,2,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,194809,195993,196288,202784,205044,206525,211698,207688,217858,219843,216425,217132
36000,New York,2,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",111876,112847,117301,118802,120483,121799,123555,125781,126564,128284,128046,129107
36000,New York,2,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,27090,27216,27793,27535,27215,28850,29015,29655,26262,28429,28032,28003
36000,New York,2,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,33349,33466,34421,35048,36158,37173,36912,37197,38370,37213,37718,38348
36000,New York,2,200,Gross domestic product (GDP) by state,69,61,   Educational services,25323,25701,26160,26304,27924,28048,28558,29041,28619,28711,29091,29265
36000,New York,2,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,94396,95015,96528,97753,97636,99421,101212,102321,104444,104713,104494,105948
36000,New York,2,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",18619,18686,19401,19805,18977,19109,19950,20265,20140,20530,20792,21269
36000,New York,2,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,35255,35944,36708,37200,36341,37466,38038,38753,38854,39638,40501,40382
36000,New York,2,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",27270,27926,28463,28706,29380,29646,30016,30274,31048,31148,31304,31575
36000,New York,2,200,Gross domestic product (GDP) by state,82,92, Government,157028,158479,160689,161449,161479,163559,164351,165534,166857,166486,165950,166574
37000,North Carolina,5,200,Gross domestic product (GDP) by state,1,...,All industry total,467450,469299,477293,483887,490176,496874,503657,508257,509358,514182,521265,526809
37000,North Carolina,5,200,Gross domestic product (GDP) by state,2,..., Private industries,402773,404083,411349,418047,423295,429986,436453,439785,442207,446033,451663,456907
37000,North Carolina,5,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",6398,6425,5982,5821,5083,5145,5115,4652,4587,4589,4633,4456
37000,North Carolina,5,200,Gross domestic product (GDP) by state,6,21,   Mining,478,550,574,596,557,667,616,554,449,471,470,489
37000,North Carolina,5,200,Gross domestic product (GDP) by state,10,22,   Utilities,7662,7490,7261,7443,7498,7689,7654,7614,7801,7940,8041,8016
37000,North Carolina,5,200,Gross domestic product (GDP) by state,11,23,   Construction,15946,16019,16441,17128,17296,17942,18420,18993,19634,19711,20320,20753
37000,North Carolina,5,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,93631,93357,94920,95513,97780,99530,101645,101139,99655,99260,99578,100633
37000,North Carolina,5,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,37028,38052,39365,39537,40083,40021,40624,41323,41323,40426,40754,41201
37000,North Carolina,5,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,56603,55306,55555,55976,57698,59509,61021,59816,58332,58834,58824,59433
37000,North Carolina,5,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,26741,27374,28097,28364,28556,28822,28752,29153,28801,29199,29557,29906
37000,North Carolina,5,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,24779,25309,25680,26209,26301,26591,27254,27305,27869,27760,27956,28109
37000,North Carolina,5,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,10297,10547,10792,10861,11061,11152,11288,11402,11349,11665,11679,11841
37000,North Carolina,5,200,Gross domestic product (GDP) by state,45,51,   Information,14558,14435,14982,14920,15629,15980,16249,16646,16997,17039,17316,17291
37000,North Carolina,5,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,37412,37244,37693,37562,38865,38954,39163,39206,40167,40604,41500,42454
37000,North Carolina,5,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,50932,50983,51390,54530,53667,54687,55658,56849,56514,57959,59129,60054
37000,North Carolina,5,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",24909,25372,26154,26526,27185,27801,28239,28757,29221,29734,30359,30738
37000,North Carolina,5,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,12596,11521,12350,12230,13018,12902,12908,12884,13095,13465,13803,13819
37000,North Carolina,5,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,14983,15180,15403,15896,15776,16176,16356,16605,17020,17138,17282,17558
37000,North Carolina,5,200,Gross domestic product (GDP) by state,69,61,   Educational services,5162,5160,5234,5240,5230,5308,5354,5423,5458,5444,5373,5466
37000,North Carolina,5,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,31383,31762,32450,32932,32772,33225,33779,34311,34775,35117,35036,35388
37000,North Carolina,5,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",3718,3715,3840,3884,3851,3903,4145,4082,4184,4107,4361,4433
37000,North Carolina,5,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,11770,12020,12240,12404,13115,13323,13567,13750,14025,14141,14371,14471
37000,North Carolina,5,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",9420,9620,9866,9987,10054,10191,10290,10459,10604,10691,10900,11033
37000,North Carolina,5,200,Gross domestic product (GDP) by state,82,92, Government,64677,65216,65944,65840,66882,66888,67204,68473,67152,68149,69602,69902
38000,North Dakota,4,200,Gross domestic product (GDP) by state,1,...,All industry total,56585,59748,60867,61310,57402,56560,55719,54027,51450,52015,52096,52796
38000,North Dakota,4,200,Gross domestic product (GDP) by state,2,..., Private industries,51273,54339,55351,55739,51720,50848,49952,48264,45558,46126,46202,46932
38000,North Dakota,4,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",2588,3299,2964,3453,1693,2162,2773,3153,2431,2224,2021,1898
38000,North Dakota,4,200,Gross domestic product (GDP) by state,6,21,   Mining,10469,11365,11704,11170,8464,8023,6905,5622,4476,4852,5124,5640
38000,North Dakota,4,200,Gross domestic product (GDP) by state,10,22,   Utilities,1371,1328,1364,1366,1396,1382,1422,1416,1352,1380,1454,1452
38000,North Dakota,4,200,Gross domestic product (GDP) by state,11,23,   Construction,4018,4228,4382,4634,4685,4358,4167,3987,3670,3968,4156,4129
38000,North Dakota,4,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,3556,3654,3751,3688,3852,3877,3844,3820,3701,3727,3673,3720
38000,North Dakota,4,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,2034,2095,2205,2214,2225,2290,2268,2290,2203,2156,2147,2150
38000,North Dakota,4,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,1522,1559,1546,1474,1627,1586,1576,1529,1497,1571,1526,1570
38000,North Dakota,4,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,4751,4916,5066,5092,5050,4967,4768,4574,4429,4318,4247,4295
38000,North Dakota,4,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,3134,3214,3316,3345,3340,3345,3353,3292,3289,3260,3199,3193
38000,North Dakota,4,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,3314,3545,3628,3667,3506,3372,3208,3074,2935,2804,2782,2795
38000,North Dakota,4,200,Gross domestic product (GDP) by state,45,51,   Information,1112,1135,1153,1151,1145,1148,1144,1169,1284,1206,1206,1233
38000,North Dakota,4,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,2115,2342,2436,2476,2550,2555,2589,2559,2617,2668,2710,2763
38000,North Dakota,4,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,5876,6126,6051,6111,6394,6028,6107,5895,5849,6011,5920,6030
38000,North Dakota,4,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",1700,1778,1911,1878,1887,1852,1820,1767,1782,1782,1787,1770
38000,North Dakota,4,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,530,552,580,584,622,589,593,590,517,591,598,596
38000,North Dakota,4,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,860,879,913,929,900,902,903,892,893,898,909,940
38000,North Dakota,4,200,Gross domestic product (GDP) by state,69,61,   Educational services,136,138,140,140,140,141,140,140,143,143,150,148
38000,North Dakota,4,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,3393,3431,3521,3553,3637,3700,3789,3911,3796,3897,3896,3909
38000,North Dakota,4,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",157,156,160,158,166,168,169,171,169,179,175,180
38000,North Dakota,4,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,1259,1295,1326,1339,1280,1268,1251,1233,1225,1221,1204,1223
38000,North Dakota,4,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",931,958,986,1003,1013,1012,1005,997,1000,997,991,1019
38000,North Dakota,4,200,Gross domestic product (GDP) by state,82,92, Government,5313,5409,5515,5571,5682,5712,5767,5764,5892,5889,5894,5863
39000,Ohio,3,200,Gross domestic product (GDP) by state,1,...,All industry total,574903,586386,600878,603774,599820,605409,608502,615575,612191,621138,631347,638185
39000,Ohio,3,200,Gross domestic product (GDP) by state,2,..., Private industries,509616,520475,534775,537009,532551,537881,540336,547164,543741,552783,561431,568136
39000,Ohio,3,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",4482,5007,4295,4331,3005,3338,3867,3519,3460,3409,3302,3025
39000,Ohio,3,200,Gross domestic product (GDP) by state,6,21,   Mining,6472,6857,7848,8052,6769,7720,7999,7903,7522,9390,10489,11705
39000,Ohio,3,200,Gross domestic product (GDP) by state,10,22,   Utilities,12970,12405,12359,11978,11499,11505,11314,11131,10699,11068,11806,11798
39000,Ohio,3,200,Gross domestic product (GDP) by state,11,23,   Construction,20007,20530,20743,21419,21239,21776,22293,22966,23438,23514,22857,23227
39000,Ohio,3,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,102807,106903,109965,109203,106838,105898,105441,105646,103751,105727,106859,107659
39000,Ohio,3,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,54771,56335,58654,59289,58841,59606,59673,59939,58718,58957,59625,60027
39000,Ohio,3,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,48036,50569,51311,49914,47997,46292,45769,45707,45034,46771,47234,47632
39000,Ohio,3,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,34868,35536,36976,37018,37445,37876,37685,38198,37491,37551,38042,38410
39000,Ohio,3,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,34046,34716,35390,36257,36197,37279,38057,38465,37918,38103,38177,38301
39000,Ohio,3,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,16566,16926,17364,17495,18221,18315,18539,18755,18416,18871,19118,19236
39000,Ohio,3,200,Gross domestic product (GDP) by state,45,51,   Information,16616,16861,17272,17716,15897,16418,16523,16984,16676,16936,17239,17385
39000,Ohio,3,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,47728,49870,50721,50968,51504,50996,50985,51271,52139,53051,55589,57099
39000,Ohio,3,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,61355,62249,65026,64306,65863,65790,65516,66977,66512,68062,69452,70464
39000,Ohio,3,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",28686,28846,29703,29837,29929,30444,30821,31132,31858,32184,32314,32648
39000,Ohio,3,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,20295,20051,21543,21518,20745,21159,20137,20790,21142,20719,21054,21024
39000,Ohio,3,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,19201,19216,19419,19824,19785,20317,20915,20718,20242,20748,20815,20967
39000,Ohio,3,200,Gross domestic product (GDP) by state,69,61,   Educational services,4888,4928,4958,4995,5029,5083,5117,5173,5203,5175,5125,5176
39000,Ohio,3,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,47666,48098,48972,49491,49698,50549,51451,52679,52341,53335,53639,54135
39000,Ohio,3,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",5752,5848,6009,5968,6096,6079,5982,6511,6333,6281,6524,6604
39000,Ohio,3,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,13244,13501,13819,14038,14146,14455,14673,15022,15094,15181,15358,15504
39000,Ohio,3,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",11968,12127,12394,12595,12645,12883,13020,13322,13506,13480,13672,13768
39000,Ohio,3,200,Gross domestic product (GDP) by state,82,92, Government,65287,65911,66103,66765,67268,67528,68166,68411,68450,68355,69916,70049
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,1,...,All industry total,193245,196801,200061,196961,191872,189264,187795,183112,180399,182688,183061,185602
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,2,..., Private industries,165331,168763,171846,168607,163132,160453,158746,154103,150986,153391,153622,156049
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",2821,2873,3372,3347,3075,3018,3269,2898,2738,2578,2498,2232
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,6,21,   Mining,38525,38631,38232,34755,28508,26008,23624,19694,16719,18360,18698,20182
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,10,22,   Utilities,5029,4655,5084,4931,4623,4592,4300,4494,3963,4491,4587,4550
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,11,23,   Construction,7701,7511,7507,7682,7833,7922,8194,8174,8211,8235,8247,8146
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,17256,18195,18922,18838,18916,18594,18364,18188,17739,17596,17571,17751
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,10435,10663,11002,10801,10725,10299,10051,9959,9676,9421,9319,9340
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,6821,7532,7920,8037,8191,8295,8313,8229,8063,8175,8252,8411
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,10352,10739,10978,11033,10728,10591,10518,10434,10273,10321,10159,10220
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,10690,10909,11062,11260,10966,11238,11409,11381,11492,11584,11336,11468
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,8336,8826,9257,9480,9812,9917,10106,10244,9941,10248,10195,10299
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,45,51,   Information,4085,4071,4034,4034,4047,4165,4152,4182,4296,4289,4252,4303
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,6686,7083,7051,7015,6718,6618,6613,6531,6669,6802,6971,7158
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,16801,17623,18175,17514,18528,18161,18149,17338,18378,18108,18065,18376
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",7105,7200,7306,7384,7628,7647,7704,7742,7910,7829,7929,8025
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,2189,2218,2135,2210,2422,2400,2270,2290,2256,2320,2296,2255
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,5641,5781,5862,5984,5874,5814,5923,5953,5711,5789,5772,5737
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,69,61,   Educational services,954,966,973,988,921,943,950,950,965,983,985,991
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,11857,12017,12214,12320,12577,12705,12933,13257,13191,13311,13414,13640
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",985,1016,1031,1064,1109,1154,1194,1177,1206,1269,1410,1421
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,4648,4736,4828,4897,4998,5062,5132,5205,5241,5241,5191,5217
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",3669,3715,3823,3870,3849,3904,3942,3971,4088,4036,4047,4076
40000,Oklahoma,6,200,Gross domestic product (GDP) by state,82,92, Government,27914,28037,28215,28353,28740,28811,29049,29009,29413,29297,29439,29552
41000,Oregon,8,200,Gross domestic product (GDP) by state,1,...,All industry total,198018,201624,206598,207064,212763,214687,218660,219979,224181,225947,227316,229837
41000,Oregon,8,200,Gross domestic product (GDP) by state,2,..., Private industries,173936,177430,181950,182277,187683,189458,193337,194390,198212,199992,201163,203567
41000,Oregon,8,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",4449,4464,4242,4187,4216,4179,4237,3932,3892,3779,3717,3718
41000,Oregon,8,200,Gross domestic product (GDP) by state,6,21,   Mining,231,237,242,253,246,293,287,268,229,254,262,280
41000,Oregon,8,200,Gross domestic product (GDP) by state,10,22,   Utilities,3385,3243,3281,3356,3058,3117,3189,3065,3149,3162,3358,3390
41000,Oregon,8,200,Gross domestic product (GDP) by state,11,23,   Construction,7590,7595,7617,7697,7821,7891,8160,8499,8974,9107,9050,9410
41000,Oregon,8,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,45178,45917,47175,46464,48160,47563,47900,47415,48238,50165,49525,49793
41000,Oregon,8,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,39780,40378,41539,40753,42249,41530,41498,41307,42200,44036,43486,43719
41000,Oregon,8,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,5397,5540,5636,5711,5911,6033,6401,6108,6038,6129,6038,6074
41000,Oregon,8,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,10488,10617,10597,10794,11113,11276,11236,11504,11569,11481,11484,11622
41000,Oregon,8,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,9748,9963,10200,10362,10459,10644,10828,10885,11106,11058,11201,11293
41000,Oregon,8,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,5168,5319,5420,5500,5597,5629,5702,5803,5849,5913,5895,5940
41000,Oregon,8,200,Gross domestic product (GDP) by state,45,51,   Information,6247,6295,6104,6251,6683,6747,6895,7199,7029,7218,7414,7468
41000,Oregon,8,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,7639,8095,8445,8716,9329,9712,10049,10281,10407,9999,10268,10502
41000,Oregon,8,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,26016,26729,28124,27362,28226,28590,28897,29328,30428,30152,30580,31013
41000,Oregon,8,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",9587,9753,10054,10218,10470,10784,10915,11099,11470,11554,11787,11922
41000,Oregon,8,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,5517,5944,6306,6433,6528,6643,7883,7063,7719,7383,7285,7330
41000,Oregon,8,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,5218,5317,5415,5584,5653,5760,5871,6032,6061,6127,6224,6346
41000,Oregon,8,200,Gross domestic product (GDP) by state,69,61,   Educational services,1629,1656,1673,1677,1691,1697,1717,1722,1755,1735,1750,1759
41000,Oregon,8,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,14943,15093,15542,15739,16369,16647,17084,17554,17364,17789,18196,18489
41000,Oregon,8,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",1435,1473,1521,1521,1530,1576,1627,1643,1718,1708,1659,1666
41000,Oregon,8,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,5397,5552,5716,5820,6102,6195,6300,6462,6487,6582,6647,6691
41000,Oregon,8,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",4073,4169,4274,4343,4431,4513,4558,4637,4767,4826,4860,4936
41000,Oregon,8,200,Gross domestic product (GDP) by state,82,92, Government,24082,24194,24648,24787,25080,25229,25323,25589,25969,25955,26154,26271
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,1,...,All industry total,671066,679960,691138,696959,698796,705330,711663,717821,708415,719037,732252,740039
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,2,..., Private industries,602348,610941,621330,626761,628163,634429,640070,645429,639056,647894,658601,666313
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",4371,4410,4501,4796,3701,3992,4066,3595,3581,3460,3454,3349
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,6,21,   Mining,18886,20777,21649,21132,16091,16758,15864,15013,12996,15422,17542,19210
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,10,22,   Utilities,11281,10665,10788,10191,11991,11435,11670,11094,11701,11364,11731,11679
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,11,23,   Construction,26500,27581,27878,28751,28165,29492,30413,30794,31162,30940,30860,31290
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,12,31-33,   Manufacturing,80962,83625,85841,86104,86038,86062,86036,85207,84517,85291,84780,85254
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,13,...,     Durable goods manufacturing,40359,40895,41626,41647,41417,41143,40818,40832,40175,39649,39453,39809
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,25,...,     Nondurable goods manufacturing,40603,42731,44215,44457,44621,44919,45218,44375,44342,45643,45327,45445
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,34,42,   Wholesale trade,41618,39549,41222,41214,41283,41868,41371,41728,40565,40445,41316,41599
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,35,44-45,   Retail trade,34103,34862,35254,35942,35350,36038,36415,36894,36825,36511,36893,37099
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,36,48-49,   Transportation and warehousing,19560,20118,20687,20916,21847,22019,22287,22734,22185,23018,23298,23562
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,45,51,   Information,43869,43478,43665,44331,44069,44594,45461,46166,46397,45880,47104,46972
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,51,52,   Finance and insurance,42074,44240,44134,44660,44922,44752,44758,44192,44555,45179,47194,48363
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,56,53,   Real estate and rental and leasing,83145,83089,83745,84552,86579,86448,88030,89214,88076,91478,91889,93307
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,60,54,"   Professional, scientific, and technical services",45646,46043,47207,47719,48363,49435,50148,50942,51696,52124,52973,53506
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,64,55,   Management of companies and enterprises,21976,22148,22424,23153,23805,23820,24035,24846,23108,23283,23790,23759
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,65,56,   Administrative and waste management services,16525,16931,17256,17470,17967,18211,18437,18901,18576,18798,19052,19323
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,69,61,   Educational services,14428,14547,14636,14647,14755,14849,14959,15188,15139,15145,15314,15466
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,70,62,   Health care and social assistance,61555,62263,63481,64054,64961,65972,67071,68787,67909,69214,70494,71212
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,75,71,"   Arts, entertainment, and recreation",7100,7268,7239,7231,7431,7391,7487,7966,7847,7870,8016,8182
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,78,72,   Accommodation and food services,14568,14797,15094,15216,15373,15623,15815,16093,16096,16269,16481,16594
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,81,81,"   Other services, except government",14181,14548,14630,14682,15472,15670,15745,16074,16125,16201,16417,16586
42000,Pennsylvania,2,200,Gross domestic product (GDP) by state,82,92, Government,68717,69019,69808,70199,70634,70901,71593,72391,69359,71142,73651,73726
44000,Rhode Island,1,200,Gross domestic product (GDP) by state,1,...,All industry total,53026,53336,53993,54547,54858,55401,55884,56457,56087,57099,58017,58527
44000,Rhode Island,1,200,Gross domestic product (GDP) by state,2,..., Private industries,45437,45727,46343,46884,47133,47658,48061,48535,48332,49293,50286,50747
44000,Rhode Island,1,200,Gross domestic product (GDP) by state,3,11,"   Agriculture, forestry, fishing, and hunting",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
44000,Rhode Island,1,200,Gross domestic product (GDP) by state,6,21,   Mining,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
