"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"35000","New Mexico","6","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",216764,237133,255128,273352,283771,298856,325375,347484,368476,370102,400916,467089,546097,615104,691210,777669,902453,1018709,1117523,1255256,1474044,1682514,2025037,2481978,2961738,3213468,3580857,3959617,4180876,4287167,4453294,4766353,5022703,5242502,5421018,5702347,6207619,6806182,7302876,7674534,8056743,7864020,8273924,8855588,8399057,8364214,8863127,9922927,10619558,11590960,12138704,11069105,11046658,12326184,13621442,13219428,14122380,14585532
"35000","New Mexico","6","SA40","91","...","  Personal dividend income",17995,20556,22158,23087,23627,27771,34141,37832,40167,42163,60253,62955,66446,71695,80158,90901,103522,115083,141611,169015,200390,233838,267376,315947,368797,360968,385140,418774,462584,493286,557936,667878,714126,770863,817878,939388,1093822,1205359,1478890,1645063,1667988,1513024,1715141,1767889,1876772,1789863,2299165,2530937,3400976,3932175,3937288,2646759,2478976,2954145,3710766,3433369,4026350,4143945
"35000","New Mexico","6","SA40","92","...","  Personal interest income",121815,137837,149163,163402,169759,180657,202360,220812,237002,235860,251057,297347,375049,430102,487479,566781,671150,779615,858439,991209,1163678,1340945,1628489,1990480,2404322,2653029,2991104,3305636,3543229,3628468,3709897,3912433,4088193,4172597,4167372,4210950,4410105,4864875,4989577,5174359,5442537,5332130,5501880,5767191,5157636,5114816,4972228,5923981,5976871,6529299,6665414,6453730,6095238,6201645,6577976,6308802,6425578,6452050
"35000","New Mexico","6","SA40","93","...","    Imputed interest receipts 1/",76917,85624,91080,97568,103880,109218,119369,127909,131071,134674,144556,176562,230778,267364,306156,344912,398237,482287,523455,589543,693932,747851,859515,975171,1160381,1411509,1498693,1728148,1897338,2030803,2078457,2166495,2286624,2447087,2587735,2733132,2887698,3176886,3220154,3414971,3427028,3444562,3476659,3582545,3460049,3626678,3751909,4055665,3991565,4174134,4389732,4601566,4568516,4624788,4776967,4779126,4792846,4912798
"35000","New Mexico","6","SA40","94","...","    Monetary interest receipts",44898,52213,58083,65834,65879,71439,82991,92903,105931,101186,106501,120785,144271,162738,181323,221869,272913,297328,334984,401666,469746,593094,768974,1015309,1243941,1241520,1492411,1577488,1645891,1597665,1631440,1745938,1801569,1725510,1579637,1477818,1522407,1687989,1769423,1759388,2015509,1887568,2025221,2184646,1697587,1488138,1220319,1868316,1985306,2355165,2275682,1852164,1526722,1576857,1801009,1529676,1632732,1539252
"35000","New Mexico","6","SA40","95","...","  Rental income of persons 2/",76954,78740,83807,86863,90385,90428,88874,88840,91307,92079,89606,106787,104602,113307,123573,119987,127781,124011,117473,95032,109976,107731,129172,175551,188619,199471,204613,235207,175063,165413,185461,186042,220384,299042,435768,552009,703692,735948,834409,855112,946218,1018866,1056903,1320508,1364649,1459535,1591734,1468009,1241711,1129486,1536002,1968616,2472444,3170394,3332700,3477257,3670452,3989537
"35000","New Mexico","6","SA40","96","...","    Imputed rent",39999,44739,49180,50974,53097,54160,54015,54770,56333,57587,56001,70498,73293,78181,78342,75100,77588,72776,62982,42057,47589,41933,41095,45883,26027,24610,14545,5987,-9491,-6246,26391,37354,64149,115257,190288,296013,377654,404896,481227,500137,584169,660495,728937,908715,1001328,1089012,1115835,1041799,801871,622840,920904,1391719,1772569,2310365,2441949,2544067,2691238,2927814
"35000","New Mexico","6","SA40","97","...","    Monetary rent",36955,34001,34627,35889,37288,36268,34859,34070,34974,34492,33605,36289,31309,35126,45231,44887,50193,51235,54491,52975,62387,65798,88077,129668,162592,174861,190068,229220,184554,171659,159070,148688,156235,183785,245480,255996,326038,331052,353182,354975,362049,358371,327966,411793,363321,370523,475899,426210,439840,506646,615098,576897,699875,860029,890751,933190,979214,1061723
"36000","New York","2","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",6289624,6805778,7336093,7729418,8468216,9147400,10061612,10860559,11476971,12080495,13071639,13778231,14627857,15281524,16032294,17282560,19297051,20409349,21397554,23546294,25833727,28879447,33934562,40980409,46484254,49892170,58195013,61217057,63015481,64629057,71650923,81686954,84387287,84282615,83218945,83342656,87236600,95235997,99961732,106231022,110999244,111281185,119210212,116731173,107527131,111441877,118600152,141561754,159297456,184035482,182446092,159018424,159187028,178588268,204819259,215038351,232287767,236861481
"36000","New York","2","SA40","91","...","  Personal dividend income",2144669,2323774,2455382,2481476,2614732,2790606,3088188,3405916,3398016,3455509,3791387,3828144,3615472,3506490,3541887,3819745,4123069,3868218,4481121,5033351,5516226,6080097,6688045,7615285,7865518,8333070,9077719,9338795,9858867,9935828,11300525,13678114,14264525,14749299,15274301,15893946,17600935,19000893,22105281,24922953,25439891,24726127,27748705,26375926,27380235,28938320,36618368,39448881,52295862,62102438,61594975,40623522,39412954,48809289,59713968,58768615,69321377,70845246
"36000","New York","2","SA40","92","...","  Personal interest income",3196714,3457604,3772038,4056221,4602143,5021979,5598707,6021843,6576112,7044459,7698156,8551554,9647752,10382167,11093839,12057590,13808633,15260390,15774551,17629839,19484858,22032030,26359937,32300978,37618387,40323443,47720547,50368752,51979206,53581612,58885768,66643644,68334156,67060046,63834001,61263773,62292423,68240340,68484559,72049835,75195982,75494544,80426647,78112717,67093817,67919247,66251423,87499699,94384384,110741742,104109465,95066581,93357898,97624931,109898158,118068858,122340747,121784235
"36000","New York","2","SA40","93","...","    Imputed interest receipts 1/",1421289,1578678,1709843,1808445,1905342,1915769,2109964,2189732,2350638,2524681,2805070,3430079,4008547,4430517,4809605,5061838,5784166,7131716,7117717,7732281,8537980,8749402,10114337,11520705,13785358,17390578,19041807,21898625,23857737,26018540,28015780,30279159,31490675,32479260,33176661,33666948,34373534,37445309,37210139,40178829,39515801,41004416,42584333,40648101,38444164,39957132,42136873,48966111,50091171,55985165,56056027,56351603,58792039,60491067,65014676,72562968,73734687,75737184
"36000","New York","2","SA40","94","...","    Monetary interest receipts",1775425,1878926,2062195,2247776,2696801,3106210,3488743,3832111,4225474,4519778,4893086,5121475,5639205,5951650,6284234,6995752,8024467,8128674,8656834,9897558,10946878,13282628,16245600,20780273,23833029,22932865,28678740,28470127,28121469,27563072,30869988,36364485,36843481,34580786,30657340,27596825,27918889,30795031,31274420,31871006,35680181,34490128,37842314,37464616,28649653,27962115,24114550,38533588,44293213,54756577,48053438,38714978,34565859,37133864,44883482,45505890,48606060,46047051
"36000","New York","2","SA40","95","...","  Rental income of persons 2/",948241,1024400,1108673,1191721,1251341,1334815,1374717,1432800,1502843,1580527,1582096,1398533,1364633,1392867,1396568,1405225,1365349,1280741,1141882,883104,832643,767320,886580,1064146,1000349,1235657,1396747,1509510,1177408,1111617,1464630,1365196,1788606,2473270,4110643,6184937,7343242,7994764,9371892,9258234,10363371,11060514,11034860,12242530,13053079,14584310,15730361,14613174,12617210,11191302,16741652,23328321,26416176,32154048,35207133,38200878,40625643,44232000
"36000","New York","2","SA40","96","...","    Imputed rent",773542,850466,923329,974989,1038456,1071228,1078991,1101892,1141180,1180409,1148459,920161,883777,923566,887922,823562,823032,747962,621250,326430,304041,220068,212438,222246,43790,-15595,-178973,-410467,-841574,-938148,-524545,-596224,-432103,-56659,996319,2568334,3585469,3945833,4761637,4846803,5801404,6585689,6762940,7633267,8525868,9929641,10883366,9473002,7280949,5108383,9353062,14710558,18214147,22512085,25141810,27684121,29504610,32175308
"36000","New York","2","SA40","97","...","    Monetary rent",174699,173934,185344,216732,212885,263587,295726,330908,361663,400118,433637,478372,480856,469301,508646,581663,542317,532779,520632,556674,528602,547252,674142,841900,956559,1251252,1575720,1919977,2018982,2049765,1989175,1961420,2220709,2529929,3114324,3616603,3757773,4048931,4610255,4411431,4561967,4474825,4271920,4609263,4527211,4654669,4846995,5140172,5336261,6082919,7388590,8617763,8202029,9641963,10065323,10516757,11121033,12056692
"37000","North Carolina","5","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",762243,817730,895010,967860,1063174,1135090,1241453,1339420,1442860,1533104,1633252,1864674,2189183,2375649,2630693,2992042,3480461,3855184,4170085,4697017,5351851,6026101,7424813,9178585,10505463,11512262,13369008,14645861,15779577,16498736,18477146,21010349,22267515,22614854,23827691,25335462,27334344,29706576,32583319,35419891,38349967,38742056,40823209,41116731,40113484,41343324,45619833,49588772,52962924,59185354,61709590,55347912,53328857,59578485,63843918,63976295,68158853,70438902
"37000","North Carolina","5","SA40","91","...","  Personal dividend income",154846,164024,188536,200959,218624,232073,275536,312030,318724,321445,347831,378826,396227,424037,471143,523552,581337,589101,713819,837817,955824,1087045,1217261,1407806,1483792,1651254,1840652,2101212,2349726,2544498,3117919,3716357,4067568,4399722,4787872,5415214,6421556,7143421,8611916,9793640,10693756,9911295,10443757,9590896,10508178,11412813,14859519,15259354,18771588,21484493,21415592,14646999,13838920,16639441,19793543,19355110,22365876,23047984
"37000","North Carolina","5","SA40","92","...","  Personal interest income",355194,393204,429703,470085,522738,566054,626758,690768,776836,853957,944285,1094741,1358632,1512118,1704423,1989668,2413559,2825452,3057927,3546987,4060566,4616614,5846834,7323119,8602026,9398906,11029917,12001917,12954638,13499338,14755824,16657675,17382028,17127978,17454153,17754803,18228965,19561225,20388584,21933515,23496854,24279152,25613515,26005198,23777774,23941398,24406731,28728365,29446203,33456710,34157095,32475415,29305184,30325012,30561169,30032221,30715601,31007309
"37000","North Carolina","5","SA40","93","...","    Imputed interest receipts 1/",222901,253442,273531,300118,323792,349609,379108,411733,448946,489692,525077,612646,785614,868457,989292,1116376,1340899,1650356,1742306,1975002,2283805,2425975,2893723,3339326,3955565,4834032,5350567,6144937,6858525,7506777,8058309,8750882,9216019,9556116,10401849,10985218,11404625,12250201,12608472,13776168,14016963,14796046,15299241,15306648,15232069,15758830,16989698,18167354,18080171,19730677,21063180,21797471,21070863,21622224,21496055,21951426,22094724,22908306
"37000","North Carolina","5","SA40","94","...","    Monetary interest receipts",132293,139762,156172,169967,198946,216445,247650,279035,327890,364265,419208,482095,573018,643661,715131,873292,1072660,1175096,1315621,1571985,1776761,2190639,2953111,3983793,4646461,4564874,5679350,5856980,6096113,5992561,6697515,7906793,8166009,7571862,7052304,6769585,6824340,7311024,7780112,8157347,9479891,9483106,10314274,10698550,8545705,8182568,7417033,10561011,11366032,13726033,13093915,10677944,8234321,8702788,9065114,8080795,8620877,8099003
"37000","North Carolina","5","SA40","95","...","  Rental income of persons 2/",252203,260502,276771,296816,321812,336963,339159,336622,347300,357702,341136,391107,434324,439494,455127,478822,485565,440631,398339,312213,335461,322442,360718,447660,419645,462102,498439,542732,475213,454900,603403,636317,817919,1087154,1585666,2165445,2683823,3001930,3582819,3692736,4159357,4551609,4765937,5520637,5827532,5989113,6353583,5601053,4745133,4244151,6136903,8225498,10184753,12614032,13489206,14588964,15077376,16383609
"37000","North Carolina","5","SA40","96","...","    Imputed rent",137453,151642,164993,182067,200625,214009,222069,233193,247716,261713,260205,311669,321838,344266,343610,327626,330254,303231,262702,167560,181628,157194,148082,165950,88924,86580,44120,4067,-70508,-60726,81127,123352,235555,423571,743027,1241702,1633135,1781885,2155917,2241332,2662995,3040622,3289548,3931267,4220092,4437521,4742339,3950773,3072561,2369475,3845609,5894055,7482906,9418898,10128508,11112361,11458391,12460204
"37000","North Carolina","5","SA40","97","...","    Monetary rent",114750,108860,111778,114749,121187,122954,117090,103429,99584,95989,80931,79438,112486,95228,111517,151196,155311,137400,135637,144653,153833,165248,212636,281710,330721,375522,454319,538665,545721,515626,522276,512965,582364,663583,842639,923743,1050688,1220045,1426902,1451404,1496362,1510987,1476389,1589370,1607440,1551592,1611244,1650280,1672572,1874676,2291294,2331443,2701847,3195134,3360698,3476603,3618985,3923405
"38000","North Dakota","4","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",183767,177485,190489,179864,232289,227664,238285,264212,266037,268291,288825,331558,365556,406207,449134,532995,621121,731619,789043,893770,995755,1113121,1379668,1769910,2089655,2104944,2229858,2296069,2284963,2184253,2163248,2372413,2460704,2442517,2456126,2559067,2673292,2874231,2999276,3239026,3409762,3344809,3578877,3629833,3612232,3587934,3562389,3647491,3945758,4476522,5235118,4955226,5317982,6349033,7286886,8022512,8878579,9208074
"38000","North Dakota","4","SA40","91","...","  Personal dividend income",12381,15818,15237,15721,15599,18720,20390,23662,23076,27136,24609,23258,24706,26652,29591,36858,45025,50922,58856,66594,77257,88989,99971,117131,156789,128184,128425,141072,162597,181952,196361,246209,267846,296432,314474,355030,412620,455343,518066,604010,633383,628082,687222,683491,772862,837541,990280,1028448,1209203,1483237,1755919,1401076,1561811,2061566,2552469,2945926,3399018,3481708
"38000","North Dakota","4","SA40","92","...","  Personal interest income",61982,66567,75080,82172,94038,104738,117059,137035,148354,158576,183451,224992,272905,301875,331346,386799,458615,557843,615678,722159,804083,910013,1138855,1427781,1653541,1760131,1897255,1943439,1982325,1873795,1839298,1996804,2046300,1978765,1936436,1937889,1925641,2078615,2145532,2248808,2385277,2311922,2488083,2477341,2339755,2285113,2050541,2090002,2253826,2525913,2799791,2760413,2617494,2711985,2895193,2931776,3034100,3066353
"38000","North Dakota","4","SA40","93","...","    Imputed interest receipts 1/",27577,32752,38366,44825,50753,55254,60047,66313,71446,74936,78119,100068,128745,144176,159800,179800,206895,266624,283811,318699,357307,366054,425347,483618,592003,740624,746285,841355,896441,910883,897792,938307,973081,1001453,1048003,1105331,1113843,1208419,1233978,1324023,1330396,1338289,1400832,1373152,1404819,1421807,1398187,1333808,1368559,1467962,1659254,1769802,1790961,1848683,1930625,2034827,2075067,2151429
"38000","North Dakota","4","SA40","94","...","    Monetary interest receipts",34405,33815,36714,37347,43285,49484,57012,70722,76908,83640,105332,124924,144160,157699,171546,206999,251720,291219,331867,403460,446776,543959,713508,944163,1061538,1019507,1150970,1102084,1085884,962912,941506,1058497,1073219,977312,888433,832558,811798,870196,911554,924785,1054881,973633,1087251,1104189,934936,863306,652354,756194,885267,1057951,1140537,990611,826533,863302,964568,896949,959033,914924
"38000","North Dakota","4","SA40","95","...","  Rental income of persons 2/",109404,95100,100172,81971,122652,104206,100836,103515,94607,82579,80765,83308,67945,77680,88197,109338,117481,122854,114509,105017,114415,114119,140842,224998,279325,216629,204178,211558,140041,128506,127589,129400,146558,167320,205216,266148,335031,340273,335678,386208,391102,404805,403572,469001,499615,465280,521568,529041,482729,467372,679408,793737,1138677,1575482,1839224,2144810,2445461,2660013
"38000","North Dakota","4","SA40","96","...","    Imputed rent",19366,21201,22861,23572,24509,24929,24791,25089,25809,26283,25564,42357,44262,46663,47789,44696,46287,47089,42187,32481,34610,32355,30521,30210,20777,17737,11259,5290,-2342,-720,10608,15323,24518,35681,51810,77161,96688,101758,118257,117188,134401,149162,163022,200232,219142,219466,255278,218258,180347,138910,220037,333506,453802,610338,686124,780946,852884,943835
"38000","North Dakota","4","SA40","97","...","    Monetary rent",90038,73899,77311,58399,98143,79277,76045,78426,68798,56296,55201,40951,23683,31017,40408,64642,71194,75765,72322,72536,79805,81764,110321,194788,258548,198892,192919,206268,142383,129226,116981,114077,122040,131639,153406,188987,238343,238515,217421,269020,256701,255643,240550,268769,280473,245814,266290,310783,302382,328462,459371,460231,684875,965144,1153100,1363864,1592577,1716178
"39000","Ohio","3","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",2695625,2861775,3085796,3242812,3493184,3692823,3962634,4225348,4524641,4749235,5193043,5547765,6058847,6521441,6953380,7682645,8726521,9471568,10070699,11140242,12393287,13942204,16914105,20741957,23001461,24979456,27828157,29193600,30357430,30856517,33000068,37211377,39164782,38705202,39555176,41249831,43253183,46246007,49265932,52745015,55906845,55041541,57160231,56599144,54440584,54473227,54732928,56553464,62203426,67370691,68180363,60498138,58918372,65917152,72986611,70765799,75808660,78000574
"39000","Ohio","3","SA40","91","...","  Personal dividend income",575609,615055,639892,669205,731132,780858,873526,958904,1002874,1027949,1241819,1251026,1237863,1258873,1333501,1475812,1626834,1561834,1838690,2101634,2347457,2625527,2814145,3142337,3123531,3638094,3876564,4187070,4548409,4843390,5590781,6803110,7215572,7705363,8081603,8803381,10101858,11026072,12595610,13566721,13939022,12742662,13057284,12765222,14041973,14772156,18156385,17990523,21879449,24448023,23880916,16615934,16519044,20527012,24955961,23867683,27652902,28391263
"39000","Ohio","3","SA40","92","...","  Personal interest income",1237820,1326092,1484599,1593990,1749042,1878226,2056026,2211939,2433175,2635571,2878865,3330179,3839658,4200488,4534417,5132125,6047532,6896509,7331554,8368772,9365349,10675369,13375464,16740142,19062701,20431693,23085150,24088139,25177340,25421149,26632741,29654976,30991550,29685220,29560144,29523412,29464854,31006220,32077876,34119093,36257954,36049119,37703774,36735921,33377494,32096374,28992913,31981259,34889007,38323752,37828376,35266546,31586291,31973447,33155643,31485122,32171622,32184344
"39000","Ohio","3","SA40","93","...","    Imputed interest receipts 1/",564891,611210,669170,717164,763578,799300,882272,949525,1044237,1135339,1235522,1390533,1658444,1855834,2020314,2206915,2576700,3238780,3350969,3726438,4191308,4360727,5189826,5972521,7144429,8924174,9515930,10772514,11766951,12612712,13143677,13998927,14812784,15080487,15928126,16654789,16850752,17825101,18200416,19757802,19751105,20263826,20742656,19992229,19793319,19658393,19376902,19499049,20164733,21312698,22300129,22709704,21734006,21844533,22084486,21961161,22014109,22661206
"39000","Ohio","3","SA40","94","...","    Monetary interest receipts",672929,714882,815429,876826,985464,1078926,1173754,1262414,1388938,1500232,1643343,1939646,2181214,2344654,2514103,2925210,3470832,3657729,3980585,4642334,5174041,6314642,8185638,10767621,11918272,11507519,13569220,13315625,13410389,12808437,13489064,15656049,16178766,14604733,13632018,12868623,12614102,13181119,13877460,14361291,16506849,15785293,16961118,16743692,13584175,12437981,9616011,12482210,14724274,17011054,15528247,12556842,9852285,10128914,11071157,9523961,10157513,9523138
"39000","Ohio","3","SA40","95","...","  Rental income of persons 2/",882196,920628,961305,979617,1013010,1033739,1033082,1054505,1088592,1085715,1072359,966560,981326,1062080,1085462,1074708,1052155,1013225,900455,669836,680481,641308,724496,859478,815229,909669,866443,918391,631681,591978,776546,753291,957660,1314619,1913429,2923038,3686471,4213715,4592446,5059201,5709869,6249760,6399173,7098001,7021117,7604697,7583630,6581682,5434970,4598916,6471071,8615658,10813037,13416693,14875007,15412994,15984136,17424967
"39000","Ohio","3","SA40","96","...","    Imputed rent",615737,676048,732781,761895,800018,815569,812878,822449,844687,866907,837575,739454,771494,816303,792849,743714,749106,689040,587092,337090,326421,252029,244177,235593,72805,31498,-63765,-174722,-359812,-356637,-128015,-109474,3688,174811,618966,1419381,2042177,2326313,2882616,3004663,3655131,4209171,4430034,4931329,5081796,5579745,5649776,4613336,3450495,2438321,3973290,6061097,7792930,9557303,10415979,11198009,11639070,12713704
"39000","Ohio","3","SA40","97","...","    Monetary rent",266459,244580,228524,217722,212992,218170,220204,232056,243905,218808,234784,227106,209832,245777,292613,330994,303049,324185,313363,332746,354060,389279,480319,623885,742424,878171,930208,1093113,991493,948615,904561,862765,953972,1139808,1294463,1503657,1644294,1887402,1709830,2054538,2054738,2040589,1969139,2166672,1939321,2024952,1933854,1968346,1984475,2160595,2497781,2554561,3020107,3859390,4459028,4214985,4345066,4711263
"40000","Oklahoma","6","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",578617,630521,688741,717486,743225,769324,827216,887979,937780,978525,1062404,1237715,1422332,1595533,1689174,1952063,2263436,2519273,2730387,3056853,3546104,4069428,5072730,6425225,7643272,8198152,9019450,9654748,9373458,9056413,9386808,10312963,10682192,10624553,10876341,11045526,11691130,12617073,13321682,13679716,14666137,14823126,16489417,16765342,16381846,16431460,17304838,18521778,21285503,23915101,25086161,22467908,22294445,25303241,27852873,27512980,29510482,30499481
"40000","Oklahoma","6","SA40","91","...","  Personal dividend income",72219,83540,90052,95224,97561,100648,116310,132555,135924,135432,163009,174854,181465,192549,211782,247602,287508,292231,361209,430635,485195,547570,607806,701533,831252,786099,780038,878150,912909,938985,1088432,1306264,1443693,1538010,1702709,1820405,2151762,2237811,2635345,2858360,3290571,3422986,4088645,4011862,4336433,4464561,5802489,6306396,8119356,9419061,9589312,7174213,6968375,8560049,10311507,9891905,10907141,11211793
"40000","Oklahoma","6","SA40","92","...","  Personal interest income",267813,300019,336956,359618,379255,402498,452812,496071,546363,590131,656221,790605,952067,1059800,1162555,1357597,1626612,1877112,2028784,2325848,2725443,3180068,4038963,5084387,6067666,6531409,7396303,7932825,8030660,7751169,7909940,8628220,8755672,8540322,8399269,8297166,8431407,9249032,9407156,9502910,9935351,9863557,10701957,10743009,10018410,9884878,9282604,10003410,11214337,12562394,12852372,12467294,11559621,11839089,12474763,12107355,12397295,12508086
"40000","Oklahoma","6","SA40","93","...","    Imputed interest receipts 1/",161621,176688,190377,207216,218721,230548,250907,268649,289881,323034,343833,406208,509609,574687,633630,709527,828858,1014640,1081015,1211897,1421178,1532040,1824499,2119792,2614175,3165331,3349277,3815258,4032345,4133455,4208158,4433010,4587593,4750649,4982020,5160395,5277002,5747157,5811449,6045918,6056222,6186171,6512662,6475811,6501965,6585896,6653139,6686069,7096429,7623394,8104357,8471915,8328914,8463731,8693025,8805571,8869167,9156560
"40000","Oklahoma","6","SA40","94","...","    Monetary interest receipts",106192,123331,146579,152402,160534,171950,201905,227422,256482,267097,312388,384397,442458,485113,528925,648070,797754,862472,947769,1113951,1304265,1648028,2214464,2964595,3453491,3366078,4047026,4117567,3998315,3617714,3701782,4195210,4168079,3789673,3417249,3136771,3154405,3501875,3595707,3456992,3879129,3677386,4189295,4267198,3516445,3298982,2629465,3317341,4117908,4939000,4748015,3995379,3230707,3375358,3781738,3301784,3528128,3351526
"40000","Oklahoma","6","SA40","95","...","  Rental income of persons 2/",238585,246962,261733,262644,266409,266178,258094,259353,255493,252962,243174,272256,288800,343184,314837,346864,349316,349930,340394,300370,335466,341790,425961,639305,744354,880644,843109,843773,429889,366259,388436,378479,482827,546221,774363,927955,1107961,1130230,1279181,1318446,1440215,1536583,1698815,2010471,2027003,2082021,2219745,2211972,1951810,1933646,2644477,2826401,3766449,4904103,5066603,5513720,6206046,6779602
"40000","Oklahoma","6","SA40","96","...","    Imputed rent",97839,107023,115610,121607,128941,132735,133498,136270,141141,146045,142040,166312,177881,189682,189529,182056,186020,175044,152893,97414,103540,91409,92168,93556,50170,40176,17097,-8073,-45849,-37879,22150,41490,82317,141579,238980,389746,503345,539382,638939,653321,763567,859525,934914,1135551,1205840,1285785,1356598,1126216,904721,704982,1042114,1600501,2141936,2742313,2971585,3170101,3454639,3745220
"40000","Oklahoma","6","SA40","97","...","    Monetary rent",140746,139939,146123,141037,137468,133443,124596,123083,114352,106917,101134,105944,110919,153502,125308,164808,163296,174886,187501,202956,231926,250381,333793,545749,694184,840468,826012,851846,475738,404138,366286,336989,400510,404642,535383,538209,604616,590848,640242,665125,676648,677058,763901,874920,821163,796236,863147,1085756,1047089,1228664,1602363,1225900,1624513,2161790,2095018,2343619,2751407,3034382
"41000","Oregon","8","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",515997,563255,592218,632303,678643,719011,768588,818203,875400,954695,1026589,1217423,1387216,1529690,1673859,1880807,2193820,2475314,2713971,3091342,3626535,4222378,5083279,6219290,6724964,7192562,7944892,8281398,8684733,8848787,9462453,10943244,11510023,11782972,12072323,13008877,14169513,15718259,16913226,17707744,18741920,18326468,19841198,19702004,19282491,20232279,21566234,22154655,25630442,27241629,28953382,25813386,25244432,27915754,30281325,30515672,32945997,34063940
"41000","Oregon","8","SA40","91","...","  Personal dividend income",88436,93091,88052,97718,108937,117190,129152,140602,150763,168328,161859,173942,179240,189499,207943,245736,287314,297860,359999,422547,500265,584110,653462,752449,739250,796656,905890,947361,1068904,1179361,1386712,1777435,1924159,2088661,2227952,2540451,3007990,3394392,4075735,4347546,4286867,3880745,4190767,3856650,4216876,4873111,6715268,6802995,8740735,9544115,9558215,6357310,6132841,7513201,9033718,8826753,10324485,10645385
"41000","Oregon","8","SA40","92","...","  Personal interest income",275318,310215,339095,363489,393583,421569,455689,486759,525518,580998,662463,810851,955382,1064211,1172636,1340862,1597292,1884572,2078599,2445920,2874782,3386555,4141627,5116159,5637597,6013578,6671454,6930366,7249365,7313604,7668708,8750837,9084160,9018446,8933815,9170803,9500255,10446407,10630262,11115298,11956171,11746580,12783646,12662484,11773624,11910535,11242574,11961441,13814131,14888837,15539970,14371927,13375756,13486994,14049621,13909932,14348885,14421754
"41000","Oregon","8","SA40","93","...","    Imputed interest receipts 1/",96300,109777,120885,135246,148015,161993,181723,199609,218889,245224,273487,337082,412872,473072,531525,586468,695031,896542,959985,1096483,1286621,1371064,1594170,1805374,2105285,2613775,2718088,3073495,3355581,3593133,3755558,4091886,4327945,4555256,4823857,5175591,5398475,5919062,5998855,6443735,6522694,6638990,7025275,6846279,6878731,7123775,7318112,7180436,7792096,8132571,8860614,8970228,8879253,8896673,8999710,9305635,9432283,9772942
"41000","Oregon","8","SA40","94","...","    Monetary interest receipts",179018,200438,218210,228243,245568,259576,273966,287150,306629,335774,388976,473769,542510,591139,641111,754394,902261,988030,1118614,1349437,1588161,2015491,2547457,3310785,3532312,3399803,3953366,3856871,3893784,3720471,3913150,4658951,4756215,4463190,4109958,3995212,4101780,4527345,4631407,4671563,5433477,5107590,5758371,5816205,4894893,4786760,3924462,4781005,6022035,6756266,6679356,5401699,4496503,4590321,5049911,4604297,4916602,4648812
"41000","Oregon","8","SA40","95","...","  Rental income of persons 2/",152243,159949,165071,171096,176123,180252,183747,190842,199119,205369,202267,232630,252594,275980,293280,294209,309214,292882,275373,222875,251488,251713,288190,350682,348117,382328,367548,403671,366464,355822,407033,414972,501704,675865,910556,1297623,1661268,1877460,2207229,2244900,2498882,2699143,2866785,3182870,3291991,3448633,3608392,3390219,3075576,2808677,3855197,5084149,5735835,6915559,7197986,7778987,8272627,8996801
"41000","Oregon","8","SA40","96","...","    Imputed rent",97707,106345,114258,120934,128717,133253,134704,138198,143798,148983,145804,173395,186808,201343,203146,193051,196100,182978,159661,100088,109191,91089,88391,92539,46226,39876,16303,-7282,-44943,-36268,28208,48284,94452,178583,327376,585793,808774,911523,1119703,1173514,1404496,1611120,1761810,2044929,2193316,2335390,2507049,2231656,1897567,1483724,2217581,3256299,3795103,4596684,4797370,5278208,5665106,6169728
"41000","Oregon","8","SA40","97","...","    Monetary rent",54536,53604,50813,50162,47406,46999,49043,52644,55321,56386,56463,59235,65786,74637,90134,101158,113114,109904,115712,122787,142297,160624,199799,258143,301891,342452,351245,410953,411407,392090,378825,366688,407252,497282,583180,711830,852494,965937,1087526,1071386,1094386,1088023,1104975,1137941,1098675,1113243,1101343,1158563,1178009,1324953,1637616,1827850,1940732,2318875,2400616,2500779,2607521,2827073
"42000","Pennsylvania","2","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",2983461,3177904,3365094,3497303,3759117,4029343,4347360,4692468,4956925,5285784,5714328,6077043,6601634,7039119,7531036,8317219,9416386,10225339,10981497,12234689,13546354,15216985,18768018,23269300,27240600,28543885,31852932,34549814,36250746,37005818,39987007,45417997,47528055,47829702,48079460,49389575,50967543,54843636,58199280,61504937,65276181,64458606,70118888,69203305,67593173,68754224,70669133,71184815,81493306,90589591,92287582,83496573,82282994,90830046,101860096,97611510,104568396,107384836
