"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"09000","Connecticut","1","SA7N 1/","703","443","        Electronics and appliance stores",295592,291823,311711,312566,287351,263465,253097,265497,280902,294070,322037,292805,300045,312880,285631,276970,273070,273548,271753,"(NA)"
"09000","Connecticut","1","SA7N 1/","704","444","        Building material and garden equipment and supplies dealers",392551,425772,462583,479371,504724,518233,559673,558004,611710,594375,573832,506907,500188,505981,520746,534758,536893,570496,587062,"(NA)"
"09000","Connecticut","1","SA7N 1/","705","445","        Food and beverage stores",863927,881053,921588,972706,1010673,946521,957266,953742,973946,1005952,1023021,1012419,1028506,1041830,1066980,1077998,1129747,1153807,1173450,"(NA)"
"09000","Connecticut","1","SA7N 1/","706","446","        Health and personal care stores",322484,338499,365932,384546,401594,405299,414627,419140,429826,452463,459544,470742,470914,475407,490583,484377,484218,500575,515858,"(NA)"
"09000","Connecticut","1","SA7N 1/","707","447","        Gasoline stations",120527,125896,132221,140362,138606,142564,141985,142737,150728,147681,143526,138538,134951,134918,135535,136977,140287,149353,151270,"(NA)"
"09000","Connecticut","1","SA7N 1/","708","448","        Clothing and clothing accessories stores",312062,331137,360865,361168,377083,379252,405525,432926,448599,458914,449546,403666,418103,393982,416437,402350,398410,408141,399734,"(NA)"
"09000","Connecticut","1","SA7N 1/","709","451","        Sporting goods, hobby, musical instrument, and book stores",145023,155310,164298,168143,170227,171640,169689,168168,171826,171463,168801,157447,152862,148596,144561,144268,145513,145875,145411,"(NA)"
"09000","Connecticut","1","SA7N 1/","711","452","        General merchandise stores",374512,376838,429300,436125,448518,458907,494629,515417,523807,540723,543610,558461,555745,596241,602389,610254,624429,645843,652481,"(NA)"
"09000","Connecticut","1","SA7N 1/","712","453","        Miscellaneous store retailers",249983,256382,255726,248834,250867,256857,253538,258189,251702,250367,244387,214569,211239,209461,216755,215018,229585,230236,229477,"(NA)"
"09000","Connecticut","1","SA7N 1/","713","454","        Nonstore retailers",413513,466541,567767,640229,522689,527163,548149,557261,549012,589765,574805,653836,647990,666344,686965,687372,679090,689178,655203,"(NA)"
"09000","Connecticut","1","SA7N 1/","800","48-49","      Transportation and warehousing",1328068,1391027,1445259,1445426,1455928,1545830,1661631,1762377,1860740,2053912,2024044,1868855,1845040,1943611,2004526,1999528,2095991,2213079,2260454,2283346
"09000","Connecticut","1","SA7N 1/","801","481","        Air transportation",68079,74166,81169,90936,91904,88846,96930,100253,107412,126903,129123,120753,106130,109606,100318,79253,76183,70533,79054,"(NA)"
"09000","Connecticut","1","SA7N 1/","802","482","        Rail transportation",43894,47817,45861,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"09000","Connecticut","1","SA7N 1/","803","483","        Water transportation",62286,71467,67448,76208,76557,75375,77899,70897,74976,202532,100289,89422,89154,108535,123809,97981,85339,80266,68782,"(NA)"
"09000","Connecticut","1","SA7N 1/","804","484","        Truck transportation",279642,286048,306321,304330,287901,281063,298076,312604,322655,330286,327494,287196,289383,322060,330994,337796,354014,376443,399903,"(NA)"
"09000","Connecticut","1","SA7N 1/","805","485","        Transit and ground passenger transportation",245556,263424,273149,280961,293900,299367,317326,330157,350646,363016,385749,385311,399082,422595,449532,471340,507029,543526,538554,"(NA)"
"09000","Connecticut","1","SA7N 1/","806","486","        Pipeline transportation",21000,14336,14397,13190,13188,15888,16359,15154,15281,15637,17668,18469,21486,22137,21814,20033,18981,20028,20703,"(NA)"
"09000","Connecticut","1","SA7N 1/","807","487","        Scenic and sightseeing transportation","(T)","(T)","(T)",4253,4399,5177,4838,5355,2404,2749,2835,2490,2767,2879,2938,3313,3380,3800,3954,"(NA)"
"09000","Connecticut","1","SA7N 1/","808","488","        Support activities for transportation",181877,181976,192412,199225,194429,205587,238814,265026,299162,290876,337545,261310,240211,256304,269206,268166,282215,309380,292328,"(NA)"
"09000","Connecticut","1","SA7N 1/","809","492","        Couriers and messengers",225022,245282,254306,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"09000","Connecticut","1","SA7N 1/","811","493","        Warehousing and storage",197229,203839,206713,187836,205724,278085,303822,345665,363772,390412,377014,371441,369962,373248,374151,378351,405607,437023,474993,"(NA)"
"09000","Connecticut","1","SA7N 1/","900","51","      Information",2357711,2542549,2679332,2585575,2312712,2282414,2376292,2417687,2482662,2646538,2632375,2443682,2450628,2486312,2579468,2860720,2982103,3221752,3320561,3152527
"09000","Connecticut","1","SA7N 1/","901","511","        Publishing industries (except Internet)",806581,902881,853894,761237,696924,673210,684658,688568,692146,732878,735264,623157,586446,588389,582749,740665,772085,815344,849236,"(NA)"
