"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"48000","Texas","6","SA25 1/","544","47","          Transportation services",5254,5588,5988,6195,7745,9431,9829,10818,11143,11825,13905,15702,18335,19912,20470,22443,23600,24173,25269,25952,28098,31712,34685,33732,36475,39419,40836,43191,45052,47321,47735,50403,"(NA)"
"48000","Texas","6","SA25 1/","560","48","        Communications",50799,54385,54867,56223,60073,64505,66324,67827,71341,75771,81513,84913,91516,99246,93975,92082,92993,90234,87919,85168,86791,93153,92946,91687,96090,100850,108746,117730,131042,137781,145488,161484,"(NA)"
"48000","Texas","6","SA25 1/","570","49","        Electric, gas, and sanitary services",46517,48090,49763,51739,53242,55145,56021,56140,59202,62581,67734,71745,75581,80505,81798,82194,83922,81094,80404,80622,80612,82101,82825,80092,77253,77571,76537,74257,72794,72777,73935,75103,"(NA)"
"48000","Texas","6","SA25 1/","610","F","      Wholesale trade",271705,277969,285129,298174,308361,317075,340866,359167,369908,390985,413402,433659,453202,456408,441838,452485,460625,445724,441387,449237,459519,467907,481417,483850,486882,490660,506465,519039,540894,566495,571967,588584,571778
"48000","Texas","6","SA25 1/","620","G","      Retail trade",773627,789554,815004,838014,886354,914092,935095,998586,1043210,1097527,1148387,1187134,1247196,1292497,1304298,1383571,1429780,1411974,1437692,1442532,1474228,1510199,1545487,1582654,1629988,1699572,1759764,1814164,1855153,1875829,1926556,1988540,2017430
"48000","Texas","6","SA25 1/","621","52","        Building materials and garden equipment",39953,39805,42292,43141,44434,43504,39278,42247,46075,48051,49840,49720,50135,53085,57299,60371,59584,54591,49445,48373,46529,45142,46130,48579,51012,54219,58743,62673,65183,67149,70442,71623,"(NA)"
"48000","Texas","6","SA25 1/","622","53","        General merchandise stores",138480,142807,148013,150088,158716,159657,135008,140864,135711,142897,148683,151316,153818,154325,152122,161250,164126,165566,164011,171319,183952,184517,181694,184125,193493,205660,212926,212088,210378,214862,221341,231652,"(NA)"
"48000","Texas","6","SA25 1/","623","54","        Food stores",119235,122962,125966,123486,129130,136884,143702,152416,157182,166382,177556,187605,202802,212952,217181,230505,240745,245520,248021,241596,246372,253305,258958,259107,261577,262317,261832,267447,266921,263914,266245,270078,"(NA)"
"48000","Texas","6","SA25 1/","624","55","        Automotive dealers and service stations",130698,128976,131355,137786,143193,135247,137689,142683,149447,149185,147829,144244,146919,148515,149849,153586,159905,153973,155118,158818,159750,160466,157847,159857,161858,168387,176822,182664,186015,188873,192700,197885,"(NA)"
"48000","Texas","6","SA25 1/","625","56","        Apparel and accessory stores",44674,45794,47602,48781,50598,54010,58305,61695,71265,76503,81698,84535,90344,90431,86022,89165,92696,90702,93753,92183,94242,91767,93519,94252,92887,93843,91125,88013,89044,93796,93839,95548,"(NA)"
"48000","Texas","6","SA25 1/","626","57","        Home furniture and furnishings stores",33562,33914,35550,37490,40886,43232,43539,47587,49049,50666,52052,53243,54414,57685,58848,63068,63859,60920,59164,59596,59166,58699,60238,61942,64792,69227,75054,78458,80415,83201,88298,93549,"(NA)"
"48000","Texas","6","SA25 1/","627","58","        Eating and drinking places",155724,158168,160961,167949,185482,198778,217395,241263,258300,277904,296882,314028,337184,353595,363452,393746,416330,418857,425033,431541,436489,452667,466802,478177,504920,531112,555641,572391,600192,621387,646311,669752,"(NA)"
"48000","Texas","6","SA25 1/","628","59","        Miscellaneous retail",111301,117128,123265,129293,133915,142780,160179,169831,176181,185939,193847,202443,211580,221909,219525,231880,232535,221845,243147,239106,247728,263636,280299,296615,299449,314807,327621,350430,357005,342647,347380,358453,"(NA)"
"48000","Texas","6","SA25 1/","700","H","      Finance, insurance, and real estate",315357,325690,344461,389784,419010,439043,437934,452101,499953,535404,555807,587519,615895,639340,653427,695312,726306,741676,770200,754125,733613,722686,705489,680490,697298,744123,744771,782442,842957,904734,915792,976221,984035
"48000","Texas","6","SA25 1/","710","60, 61","        Depository and nondepository institutions",73589,75952,78825,83815,89458,95195,96954,101161,107169,115120,123921,128596,136062,144489,154451,164349,172972,174404,169583,163664,162371,157093,149942,146582,148427,151581,151157,156492,169478,181263,189178,190499,"(NA)"
"48000","Texas","6","SA25 1/","730","62-65, 67","        Other finance, insurance, and real estate",241768,249738,265636,305969,329552,343848,340980,350940,392784,420284,431886,458923,479833,494851,498976,530963,553334,567272,600617,590461,571242,565593,555547,533908,548871,592542,593614,625950,673479,723471,726614,785722,"(NA)"
"48000","Texas","6","SA25 1/","731","62","          Security and commodity brokers",13718,9079,9272,9452,10275,8536,8915,9366,9575,9921,10498,10916,12730,14419,16408,17267,16855,18931,21374,21725,20499,19911,19668,20706,23132,25791,26200,26975,30368,33527,36619,42343,"(NA)"
