"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"04000","Arizona","6","SA7N 1/","1601","621","        Ambulatory health care services",2883304,3045795,3345433,3643792,3947426,4364913,4856762,5367321,5982060,6479541,6979225,7220110,7435792,7817262,8131194,8374164,8578442,9033406,9451993,"(NA)"
"04000","Arizona","6","SA7N 1/","1602","622","        Hospitals",1773557,1887078,1887922,1999526,2208586,2465462,2749601,2965098,3352324,3770856,4247523,4460147,4580809,4708566,4879765,4990975,5160936,5474872,5693222,"(NA)"
"04000","Arizona","6","SA7N 1/","1603","623","        Nursing and residential care facilities",572420,602635,657209,715414,754094,815245,836998,906052,1005337,1064632,1141255,1153496,1229101,1283088,1346015,1404379,1493589,1592271,1692677,"(NA)"
"04000","Arizona","6","SA7N 1/","1604","624","        Social assistance",378912,430705,480938,524196,582307,630535,665570,674253,734441,837427,912177,928354,979668,968594,1014030,1048611,1153040,1292956,1391795,"(NA)"
"04000","Arizona","6","SA7N 1/","1700","71","      Arts, entertainment, and recreation",641773,732426,862295,925743,950704,937627,966790,1009839,1154624,1203951,1251290,1207196,1230066,1231554,1334092,1371451,1538845,1572031,1685047,1883844
"04000","Arizona","6","SA7N 1/","1701","711","        Performing arts, spectator sports, and related industries",302501,351996,421242,460813,482899,474898,460744,473241,585258,582934,615552,626497,646024,632469,697014,713553,792682,797626,883598,"(NA)"
"04000","Arizona","6","SA7N 1/","1702","712","        Museums, historical sites, and similar institutions",31221,34188,37907,41055,41390,39954,42671,45083,48169,52064,52889,52554,57817,64599,67515,69936,75842,79664,87532,"(NA)"
"04000","Arizona","6","SA7N 1/","1703","713","        Amusement, gambling, and recreation industries",308051,346242,403146,423875,426415,422775,463375,491515,521197,568953,582849,528145,526225,534486,569563,587962,670321,694741,713917,"(NA)"
"04000","Arizona","6","SA7N 1/","1800","72","      Accommodation and food services",2684564,2822684,3058713,3129594,3212485,3357337,3672506,4026830,4369989,4726440,4695807,4410576,4417661,4625464,4901037,5148670,5505162,5974247,6240381,6730224
"04000","Arizona","6","SA7N 1/","1801","721","        Accommodation",928556,925814,1012073,987432,972557,992688,1114798,1226667,1275870,1384845,1411150,1262828,1240162,1293385,1331303,1370243,1448250,1565816,1606421,"(NA)"
