"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"45000","South Carolina","5","SA25 1/","621","52","        Building materials and garden equipment",7325,7937,8224,7799,7887,8122,7916,8402,9081,9431,9597,9321,9502,9343,9928,10853,11650,12313,12562,13180,13152,13339,12483,12615,13141,14276,15690,16659,17629,18709,19686,19601,"(NA)"
"45000","South Carolina","5","SA25 1/","622","53","        General merchandise stores",24267,25717,27302,29554,31480,32045,24590,25373,26627,28508,27610,27658,27653,27815,26955,28836,29545,31075,32994,35887,38175,39396,37481,36233,36108,36997,38675,39471,40748,41901,44008,46934,"(NA)"
"45000","South Carolina","5","SA25 1/","623","54","        Food stores",23891,25681,26703,27772,29512,31664,31789,33229,34483,35770,37067,38101,40047,40070,40827,43758,44770,46434,49331,51417,53273,56216,55546,56269,56786,59893,62409,65419,68176,65441,63743,62131,"(NA)"
"45000","South Carolina","5","SA25 1/","624","55","        Automotive dealers and service stations",21697,23978,24722,27537,29149,28354,27234,28835,29584,29665,29120,27517,26718,25452,27275,29003,30579,31263,32012,33964,34432,34635,33565,34215,34416,35573,37348,38689,38424,38395,39343,39385,"(NA)"
"45000","South Carolina","5","SA25 1/","625","56","        Apparel and accessory stores",6098,6699,7112,7923,8704,9214,9381,10312,10538,11262,11756,12066,12690,12663,12546,13222,14081,15061,15680,16536,17174,18117,17573,18220,17963,18398,18417,18261,18625,19111,19031,18995,"(NA)"
"45000","South Carolina","5","SA25 1/","626","57","        Home furniture and furnishings stores",6760,7308,7467,8277,8786,8945,8329,9129,9635,10356,10502,10486,10404,10180,10830,12319,13738,13966,14694,15551,15673,15432,14944,14547,14920,15530,16494,16730,17303,18400,19167,18798,"(NA)"
"45000","South Carolina","5","SA25 1/","627","58","        Eating and drinking places",20460,23699,24635,25820,29179,30459,32565,37689,41437,46187,49488,51375,54538,56637,61768,68729,76003,79035,84898,90075,94345,99154,99774,103478,108681,113430,120231,124591,129675,130404,135422,137988,"(NA)"
"45000","South Carolina","5","SA25 1/","628","59","        Miscellaneous retail",18463,21769,23331,24790,25611,25902,29753,31262,32709,34129,35647,37096,39050,40198,39822,42152,42793,44362,46144,46802,48766,51524,52728,55003,55242,58260,61106,65681,66975,63662,63234,63863,"(NA)"
"45000","South Carolina","5","SA25 1/","700","H","      Finance, insurance, and real estate",43465,44174,46125,50518,57685,61911,62503,63790,68462,71375,75194,79543,81501,82626,84407,88655,95042,101118,101513,106197,108452,109278,106574,103740,106132,111967,118080,124787,128660,133398,134426,140085,142511
"45000","South Carolina","5","SA25 1/","710","60, 61","        Depository and nondepository institutions",12426,12953,13696,15259,16560,17927,17972,18054,18884,19812,21157,21621,22327,22677,23833,24963,26072,26863,27773,27951,28380,28815,29055,28925,28498,28784,28778,29804,30363,31770,32485,31757,"(NA)"
"45000","South Carolina","5","SA25 1/","730","62-65, 67","        Other finance, insurance, and real estate",31039,31221,32429,35259,41125,43984,44531,45736,49578,51563,54037,57922,59174,59949,60574,63692,68970,74255,73740,78246,80072,80463,77519,74815,77634,83183,89302,94983,98297,101628,101941,108328,"(NA)"
"45000","South Carolina","5","SA25 1/","731","62","          Security and commodity brokers",972,808,972,963,906,713,649,662,669,764,877,892,800,917,1081,1166,1199,1240,1824,1735,1690,1590,1581,1633,1864,2043,2279,2486,2813,3078,3311,3756,"(NA)"
"45000","South Carolina","5","SA25 1/","732","63","          Insurance carriers",8500,8672,8716,7673,7842,8619,8971,9124,9355,10246,10293,10406,10410,10804,10722,11391,11746,12721,12885,12699,13447,13752,13596,12974,12906,13515,13990,14951,15809,17197,17589,17050,"(NA)"
"45000","South Carolina","5","SA25 1/","733","64","          Insurance agents, brokers, and services",4299,4589,4769,5141,5430,5935,6139,6498,7266,7466,7936,8294,8776,8538,8723,9057,9174,9570,10927,11455,12251,13405,13754,13269,14552,15671,15889,15660,16023,17107,17503,16880,"(NA)"
"45000","South Carolina","5","SA25 1/","734","65","          Real estate",12961,14120,14640,17688,23080,24233,23825,25195,27887,28538,29707,32660,33950,34685,36278,38523,43314,46299,40591,43722,43438,43920,42834,41239,42052,45053,47281,48698,52731,53808,54884,60441,"(NA)"
"45000","South Carolina","5","SA25 1/","735","...","          Combined real estate, insurance, etc. 4/",1225,1188,1179,1178,1109,532,554,514,374,297,250,214,215,213,168,178,175,220,282,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"45000","South Carolina","5","SA25 1/","736","67","          Holding and other investment offices",3082,1844,2153,2616,2758,3952,4393,3743,4027,4252,4974,5456,5023,4792,3602,3377,3362,4205,7231,8635,9246,7796,5754,5700,6260,6901,9863,13188,10921,10438,8654,10201,"(NA)"
"45000","South Carolina","5","SA25 1/","800","I","      Services",190558,193424,195583,202652,208994,210666,211013,219223,225371,234975,237794,240561,248548,260009,271926,288401,306964,323616,336511,359076,376155,399908,405822,418877,438756,456400,482894,503248,527908,552940,576514,590352,596287
"45000","South Carolina","5","SA25 1/","805","70","        Hotels and other lodging places",9694,10363,11321,11907,13730,14804,14089,15013,15981,17143,17429,16986,18095,19166,19576,20670,22388,23881,24274,25671,25862,26110,25531,25625,26273,26012,26831,26361,27738,28776,30847,31185,"(NA)"
"45000","South Carolina","5","SA25 1/","810","72","        Personal services",19545,19872,19779,19540,19802,20146,20560,21100,21749,22719,22532,22020,22356,23265,24775,26729,31282,32725,33587,33503,30899,31939,31769,33237,35160,34617,36337,38288,39761,41917,40208,40285,"(NA)"
"45000","South Carolina","5","SA25 1/","815","88","        Private households",69033,66098,63366,60706,56255,49830,47120,45501,44872,41941,36646,31358,31019,31058,30276,29429,28629,27765,26599,24967,23426,21323,20759,22381,21859,19370,18874,17855,17060,16920,15548,13750,"(NA)"
"45000","South Carolina","5","SA25 1/","820","73","        Business services",12362,12909,14166,16431,18058,20107,17902,20510,21051,24667,27633,30866,32719,36271,40308,46914,53190,59418,70164,73185,75957,85241,83864,87371,92700,102937,112905,119819,130329,136942,146543,152571,"(NA)"
"45000","South Carolina","5","SA25 1/","825","75","        Automotive repair, services, and parking",7012,7255,7921,8210,8654,8587,8810,9292,10089,10568,11078,11571,11712,11968,12914,14545,15723,16612,15450,15949,16576,17893,17509,17025,17864,18738,20090,21166,21417,21230,21967,22529,"(NA)"
"45000","South Carolina","5","SA25 1/","830","76","        Miscellaneous repair services",4425,4608,4876,5137,5904,5999,6201,6780,7099,7511,7345,7348,7704,7952,7940,9060,9428,9761,9303,10288,11057,12270,10170,10125,10958,10815,12027,12192,12907,13734,13764,14854,"(NA)"
"45000","South Carolina","5","SA25 1/","835","79","        Amusement and recreation services",4561,4668,4906,5412,6320,6851,7140,7737,8443,8701,8963,9613,10253,11362,12002,13247,13995,14387,14169,15093,16963,19109,20267,20779,21823,23740,25497,27532,29938,35537,39142,38693,"(NA)"
"45000","South Carolina","5","SA25 1/","840","78","        Motion pictures",1519,1535,1533,1413,1457,1474,1457,1496,1510,1677,1420,1438,1405,1335,1468,1538,1660,1562,1709,3228,3501,4331,3788,4450,4409,4412,4923,5129,5313,5177,5253,4761,"(NA)"
"45000","South Carolina","5","SA25 1/","845","80","        Health services",17841,19501,20597,22901,24980,26815,29103,31717,33739,35798,37871,40005,42159,44525,46564,48064,50416,53231,56993,59842,63397,67560,72221,75427,78536,82416,85139,87462,91345,94926,99098,103568,"(NA)"
"45000","South Carolina","5","SA25 1/","850","81","        Legal services",3354,3604,3591,3907,4484,4921,5232,5495,5897,6219,6568,6808,7236,7710,8042,8557,9129,9725,10179,10475,11105,11653,11843,11459,12642,13231,13581,13850,14432,14979,15875,16131,"(NA)"
"45000","South Carolina","5","SA25 1/","855","82","        Educational services",10405,11107,12391,13511,14176,14424,13744,13856,13512,13966,14058,13684,14099,14525,15408,15896,15868,15876,15475,16096,18453,17964,20171,20716,20866,21300,21036,22300,22834,24362,26921,27604,"(NA)"
"45000","South Carolina","5","SA25 1/","860","83","        Social services 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",7478,8920,8606,9681,10334,10571,10287,9604,10000,10534,11427,13001,13978,15351,17125,18912,20891,22131,22987,24970,27021,27846,28832,30182,30428,30962,"(NA)"
"45000","South Carolina","5","SA25 1/","865","84","        Museums, botanical, zoological gardens",11,17,34,44,68,80,48,54,59,74,89,124,171,144,137,105,139,181,196,387,371,363,396,418,434,497,530,600,760,700,748,924,"(NA)"
"45000","South Carolina","5","SA25 1/","870","86","        Membership organizations",22366,22150,22284,22822,22411,22317,16961,16829,16654,16461,16190,16045,16428,17030,17031,17085,17188,17413,18709,21492,22745,24185,25106,25909,26888,27503,29645,31434,32196,33784,34286,35003,"(NA)"
"45000","South Carolina","5","SA25 1/","875","87","        Engineering and management services 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",26660,31430,34435,33708,33763,36817,36504,38467,41154,43474,45450,47420,48437,"(NA)"
"45000","South Carolina","5","SA25 1/","880","89","        Miscellaneous services",8430,9737,8818,10711,12695,14311,15168,14923,16110,17849,19638,22124,22905,24094,25485,26028,26502,28078,25726,6889,7288,6620,7829,8061,8540,9338,9991,10260,9572,8324,8466,9095,"(NA)"
"45000","South Carolina","5","SA25 1/","900","...","    Government and government enterprises",245687,249554,256114,257391,259980,278253,290035,290395,289192,297058,305231,313244,313593,313496,315854,320708,327999,335459,340708,344925,354158,360965,364456,367165,363215,359583,352010,350287,355364,363869,372981,382938,377800
"45000","South Carolina","5","SA25 1/","910","...","      Federal, civilian",35518,35263,35396,34770,34128,35839,36172,36095,35348,35807,35790,36716,35618,35536,36362,36744,37337,37415,37925,38241,38576,40068,37499,35621,33661,31834,29129,27677,28682,29215,28678,30973,27942
"45000","South Carolina","5","SA25 1/","920","...","      Military",100852,96812,95473,89888,89576,97116,96642,94656,88325,85003,85431,86174,88604,88577,90251,90275,88957,90408,89905,87698,87453,84762,83883,81122,73586,68064,60353,57739,56017,56059,57741,58302,56037
"45000","South Carolina","5","SA25 1/","930","...","      State and local",109317,117479,125245,132733,136276,145298,157221,159644,165519,176248,184010,190354,189371,189383,189241,193689,201705,207636,212878,218986,228129,236135,243074,250422,255968,259685,262528,264871,270665,278595,286562,293663,293821
