"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"94000","Plains","4","SA25 1/","800","I","      Services",1290143,1306741,1341054,1409484,1480194,1510837,1548592,1644896,1706251,1777852,1855190,1919694,1958560,2015060,2097067,2193479,2286722,2369727,2449490,2539623,2635877,2728618,2803951,2863614,2955127,3049119,3154329,3252989,3363649,3467383,3535971,3619948,3676460
"94000","Plains","4","SA25 1/","805","70","        Hotels and other lodging places",78858,79959,80384,83575,88079,92575,85558,88021,87790,91644,93829,93432,96037,92632,93149,96373,99378,99626,100480,100279,103024,104848,104024,104761,106837,108336,110497,110921,114506,118722,119815,120770,"(NA)"
"94000","Plains","4","SA25 1/","810","72","        Personal services",128117,128685,125111,131296,135202,134059,133153,144792,149623,154286,157175,158993,164535,171691,183554,197041,229764,241915,218139,214559,195234,197676,194111,198161,207430,202267,206422,211898,218441,233045,218662,218150,"(NA)"
"94000","Plains","4","SA25 1/","815","88","        Private households",170296,164789,159823,155090,145779,131196,126292,124441,125584,120540,108636,96427,96113,97010,95380,93557,91897,90049,87227,82845,78727,72634,71189,77292,76206,68212,67477,64700,63102,64285,"(D)","(D)","(NA)"
"94000","Plains","4","SA25 1/","820","73","        Business services",117347,119851,123943,130624,144469,153107,165661,188343,199457,218873,251490,268357,282833,308290,342664,384848,417632,447313,455849,453360,456345,484063,497380,526062,538393,580849,620642,668855,709301,701769,729406,753391,"(NA)"
"94000","Plains","4","SA25 1/","825","75","        Automotive repair, services, and parking",50001,51360,54161,56596,59207,59490,60492,62211,66315,70371,73448,74308,73379,76446,82147,91957,97013,99694,104067,103251,103583,108042,107535,106467,111107,113585,116956,122346,123664,121176,125153,127165,"(NA)"
"94000","Plains","4","SA25 1/","830","76","        Miscellaneous repair services",33837,35118,36779,38576,40594,41412,41155,45342,47868,49205,50086,52739,52952,51202,52024,57138,54822,58522,55738,57897,56585,58343,53336,50790,54964,55630,59258,58111,59055,60399,60965,63624,"(NA)"
"94000","Plains","4","SA25 1/","835","79","        Amusement and recreation services",50137,51556,55279,62041,65411,69372,70165,75043,79707,82246,84534,89610,88942,90943,91445,98222,101021,105023,106906,110902,123330,129639,137555,141794,142408,155026,171205,180092,182552,207142,211266,221329,"(NA)"
"94000","Plains","4","SA25 1/","840","78","        Motion pictures",16384,16284,16210,15935,16470,16050,15971,15666,15923,16729,16342,15819,15535,15028,15048,15124,14524,14388,14626,23939,25452,27251,28372,28474,28790,29807,31173,32952,32127,32897,32669,31604,"(NA)"
"94000","Plains","4","SA25 1/","845","80","        Health services",292923,304729,320704,342253,365105,384757,405097,429571,451612,469670,493862,520006,543985,564613,570172,573125,587141,604252,631757,649164,681208,709510,736149,757932,777849,786664,802407,815016,835459,850886,864194,879355,"(NA)"
