"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"15000","Hawaii*","8","SA51","51","...","Disposable personal income (thousands of dollars)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1416342,1533866,1668949,1785451,1966964,2169947,2319194,2507847,2797582,3163814,3691826,4066423,4424629,4907918,5603687,6239433,6658946,7170415,7905535,8824888,10068724,10887277,11696709,12900510,13847877,14685977,15563124,16366034,17959950,19869271,21675814,22804021,25096368,26063057,26659846,27394270,27233184,28112750,28586107,29609543,31334462,32744023,34859792,36749116,39621520,42091358,45034796,47287908,50117559,51071479,52128555,53628960,56144057,56390873,59204334,61722766,64708547
"15000","Hawaii*","8","SA51","52","...","Population (persons) 1/","(NA)","(NA)",499000,502000,495000,499000,504000,529000,548000,573000,605000,622000,642000,659000,684000,682000,700000,704000,710000,723000,734000,743000,762920,791580,818104,841851,858121,875052,892335,915749,928816,950050,967710,978195,993780,1012717,1027922,1039698,1051762,1067917,1079827,1094588,1113491,1136754,1158613,1172838,1187536,1196854,1203755,1211640,1215233,1210300,1213519,1225948,1239613,1251154,1273569,1292729,1309731,1315675,1332213,1346717,1363945,1377864,1391820,1406481,1416349,1425157,1428557
"15000","Hawaii*","8","SA51","53","...","Per capita disposable personal income (dollars) 2/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2206,2328,2440,2618,2810,3082,3266,3469,3811,4258,4839,5137,5408,5830,6530,7130,7462,7830,8511,9289,10405,11130,11770,12739,13472,14125,14797,15325,16632,18152,19467,20061,21661,22222,22450,22889,22624,23202,23523,24465,25821,26709,28122,29372,31111,32560,34385,35942,37620,37923,38219,38922,40339,40094,41801,43309,45296
"16000","Idaho","7","SA51","51","...","Disposable personal income (thousands of dollars)",689809,684967,741924,819019,890716,860570,876662,927298,1004086,1075804,1085677,1146590,1167352,1245871,1335562,1360592,1423106,1626499,1640319,1737176,1846108,2121688,2362096,2582133,2968315,3405993,3972122,4310584,4819709,5251802,6031305,6600096,7433312,8120315,8557390,9341306,10018923,10488195,10788180,11299839,12217522,13338890,14392821,15151166,16570374,18216816,19486422,20920249,22203645,23099614,25070385,26570541,28538556,30019525,31753013,33153791,35979146,37532835,40965234,43601960,45546313,44986193,45831604,48071658,50413876,52087124,54887218,57188448,59292627
"16000","Idaho","7","SA51","52","...","Population (persons) 1/",551000,570000,590000,589000,587000,596000,600000,618000,628000,642000,646000,657000,671000,684000,692000,683000,680000,686000,689000,688000,695000,707000,717255,738749,763229,782061,807973,831981,856979,883446,910962,932636,947983,962204,973719,981866,990841,994052,990222,984997,985661,994422,1012384,1041316,1071685,1108768,1145140,1177322,1203083,1228520,1252330,1275674,1299430,1319962,1340372,1363380,1391802,1428241,1468669,1505105,1534320,1554439,1571010,1584143,1595911,1612011,1633532,1652828,1683140
"16000","Idaho","7","SA51","53","...","Per capita disposable personal income (dollars) 2/",1252,1202,1257,1391,1517,1444,1461,1500,1599,1676,1681,1745,1740,1821,1930,1992,2093,2371,2381,2525,2656,3001,3293,3495,3889,4355,4916,5181,5624,5945,6621,7077,7841,8439,8788,9514,10112,10551,10895,11472,12395,13414,14217,14550,15462,16430,17017,17769,18456,18803,20019,20829,21962,22743,23690,24317,25851,26279,27893,28969,29685,28940,29173,30346,31589,32312,33600,34600,35227
"17000","Illinois","3","SA51","51","...","Disposable personal income (thousands of dollars)",13992219,13398699,14696564,15891440,16524568,17734981,18120771,19427214,20922155,21836490,22190810,23533117,24114591,25146500,26439857,27555425,29857152,32300274,34739181,36796294,38979215,41651076,44522037,48555579,52000933,58304164,63476446,70336556,75533696,82793028,91100813,99170328,107625854,119029136,128157667,134657135,149092266,156371795,164767468,172573842,187136664,197941145,210266564,216039719,235520022,242638099,254593880,269793172,285238116,298874911,315330186,328259667,353491846,367599433,380817316,392036963,408060564,420357607,446207086,468388531,483483395,473113583,480288860,495248621,516673029,523149161,543734243,559788852,580446770
"17000","Illinois","3","SA51","52","...","Population (persons) 1/",8552000,8670000,8738000,8790000,8956000,9065000,9252000,9435000,9530000,9668000,9886000,9986000,10086000,10130000,10280000,10402000,10580000,10693000,10836000,10947000,10995000,11039000,11124681,11205816,11258111,11260248,11273745,11306351,11360274,11406312,11434421,11422782,11434702,11443461,11423413,11408817,11412128,11399803,11387256,11391176,11390186,11409782,11453316,11568964,11694184,11809579,11912585,12008437,12101997,12185715,12271847,12359020,12434161,12488445,12525556,12556006,12589773,12609903,12643955,12695866,12747038,12796778,12841578,12860012,12870798,12879505,12867544,12839047,12801539
"17000","Illinois","3","SA51","53","...","Per capita disposable personal income (dollars) 2/",1636,1545,1682,1808,1845,1956,1959,2059,2195,2259,2245,2357,2391,2482,2572,2649,2822,3021,3206,3361,3545,3773,4002,4333,4619,5178,5630,6221,6649,7259,7967,8682,9412,10401,11219,11803,13064,13717,14469,15150,16430,17348,18359,18674,20140,20546,21372,22467,23570,24527,25695,26560,28429,29435,30403,31223,32412,33336,35290,36893,37929,36971,37401,38511,40143,40619,42256,43600,45342
"18000","Indiana","3","SA51","51","...","Disposable personal income (thousands of dollars)",5181118,4973942,5621879,6382212,6641141,7322346,7008221,7539316,8092990,8338189,8427298,8912073,9301579,9645402,10261014,10712293,11519731,12716677,13599696,14202675,15287279,16626504,17500611,19233744,20821564,24105687,25375536,27909994,30667625,33816043,37567296,41218357,44651602,48737889,50862164,53690471,59877153,62973934,66601555,70445323,75431531,81827965,86449889,89183457,97094018,102134606,108092569,112785154,118802933,124412033,134135230,139946512,150285727,154245828,158663200,163744633,171300721,174687644,184998693,190742269,201376161,201109213,207139699,218755622,229636913,230986402,239832094,248317570,258978132
"18000","Indiana","3","SA51","52","...","Population (persons) 1/",3877000,3958000,3967000,4096000,4148000,4182000,4264000,4363000,4458000,4529000,4583000,4613000,4674000,4730000,4736000,4799000,4856000,4922000,4999000,5053000,5093000,5143000,5203700,5249921,5296129,5329122,5349886,5351080,5371552,5405075,5446403,5474909,5490721,5480440,5467918,5450396,5458322,5459214,5454103,5473023,5491733,5523679,5557798,5616388,5674547,5739019,5793526,5851459,5906013,5955267,5998880,6044969,6091866,6127760,6155967,6196638,6233007,6278616,6332669,6379599,6424806,6459325,6490528,6516480,6537743,6569102,6595233,6612768,6633053
"18000","Indiana","3","SA51","53","...","Per capita disposable personal income (dollars) 2/",1336,1257,1417,1558,1601,1751,1644,1728,1815,1841,1839,1932,1990,2039,2167,2232,2372,2584,2720,2811,3002,3233,3363,3664,3931,4523,4743,5216,5709,6256,6898,7529,8132,8893,9302,9851,10970,11535,12211,12871,13735,14814,15555,15879,17110,17797,18657,19275,20116,20891,22360,23151,24670,25172,25774,26425,27483,27823,29213,29899,31344,31135,31914,33570,35125,35163,36364,37551,39044
"19000","Iowa","4","SA51","51","...","Disposable personal income (thousands of dollars)",3850529,3264637,3776405,3961572,4186452,3990428,4383449,4160718,4403187,4886884,4946743,5080797,5161941,5495132,5729124,6098052,6442285,7127171,7684958,7811978,8351263,9201377,9909946,10510772,11582993,13996898,14138302,16112154,16938266,18687582,21618030,22912945,24300431,27513967,28624386,29516116,33262747,34441924,35696836,37012996,38071908,41283306,43432593,44533058,48071904,48082923,52541760,54638166,59591899,61891739,64759082,66470057,71305415,73516047,76711799,78871678,85993273,87583183,92531864,98381037,104996094,103578579,105429794,113010456,117901179,119584020,123761837,127886188,131136198
"19000","Iowa","4","SA51","52","...","Population (persons) 1/",2543000,2578000,2625000,2617000,2626000,2629000,2626000,2679000,2703000,2716000,2708000,2729000,2756000,2756000,2750000,2747000,2746000,2742000,2762000,2793000,2803000,2805000,2828534,2851828,2860506,2864031,2867941,2881425,2903770,2914308,2919008,2916803,2914018,2907985,2888190,2870547,2858615,2829684,2791969,2767006,2768393,2770590,2781018,2797613,2818401,2836972,2850746,2867373,2880000,2891119,2902872,2917634,2929067,2931997,2934234,2941999,2953635,2964454,2982644,2999212,3016734,3032870,3050738,3065223,3076310,3091930,3108030,3121997,3134693
"19000","Iowa","4","SA51","53","...","Per capita disposable personal income (dollars) 2/",1514,1266,1439,1514,1594,1518,1669,1553,1629,1799,1827,1862,1873,1994,2083,2220,2346,2599,2782,2797,2979,3280,3504,3686,4049,4887,4930,5592,5833,6412,7406,7855,8339,9462,9911,10282,11636,12172,12786,13377,13752,14901,15618,15918,17056,16949,18431,19055,20692,21408,22309,22782,24344,25074,26144,26809,29114,29544,31023,32802,34805,34152,34559,36869,38326,38676,39820,40963,41834
"20000","Kansas","4","SA51","51","...","Disposable personal income (thousands of dollars)",2332838,2345851,2636654,2880927,3327186,3194350,3425624,3434360,3617804,3811267,4173482,4213723,4344861,4544473,4707479,4794472,5147181,5484900,5797271,6057731,6536729,7222442,7892947,8687889,9594448,10896600,11654406,12914662,13980029,15143309,16701209,18875336,20711799,23241235,25316113,26959348,29812130,31303361,33077984,34309456,36109200,37880479,40409048,42022672,45587493,47582667,49657245,51448935,54586483,57583646,61175593,63206991,66686903,69226597,71171090,74041947,75681804,79145186,86814002,93101843,102738637,101110080,101533917,109720595,116634675,119011687,120712342,122587854,126571641
"20000","Kansas","4","SA51","52","...","Population (persons) 1/",1892000,1925000,1916000,1950000,1977000,1994000,2042000,2093000,2119000,2128000,2142000,2160000,2183000,2215000,2231000,2217000,2209000,2206000,2200000,2197000,2216000,2236000,2247823,2246132,2255525,2264369,2267881,2278621,2298645,2317836,2332815,2347370,2369039,2384853,2401207,2415529,2424088,2427401,2432614,2445367,2461995,2472838,2481349,2498722,2532394,2556547,2580513,2601007,2614554,2635292,2660598,2678338,2693681,2702162,2713535,2723004,2734373,2745299,2762931,2783785,2808076,2832704,2858850,2869503,2885262,2892821,2899360,2906721,2907289
"20000","Kansas","4","SA51","53","...","Per capita disposable personal income (dollars) 2/",1233,1219,1376,1477,1683,1602,1678,1641,1707,1791,1948,1951,1990,2052,2110,2163,2330,2486,2635,2757,2950,3230,3511,3868,4254,4812,5139,5668,6082,6533,7159,8041,8743,9745,10543,11161,12298,12896,13598,14030,14667,15319,16285,16818,18002,18612,19243,19780,20878,21851,22993,23599,24757,25619,26228,27191,27678,28829,31421,33444,36587,35694,35516,38237,40424,41140,41634,42174,43536
"21000","Kentucky","5","SA51","51","...","Disposable personal income (thousands of dollars)",2639642,2530635,2748592,3186199,3334931,3504870,3480265,3637744,3830789,3976619,4210339,4423141,4554945,4878474,5138313,5412812,5680511,6147357,6649130,7226694,7814434,8524643,9337653,10254906,11188388,12702664,14037907,15636639,17379280,19328379,21444629,24058481,26312935,29097788,31101870,32486260,36605735,38051731,39139462,41097844,44883603,47903049,50742303,53851924,58090631,60271669,63194685,65967641,69854663,73782180,77949583,81228462,88034160,90921077,94602655,97809622,104441790,108816372,115112465,119879230,126289374,127249653,130671505,136004071,141199634,140598002,146677297,152581369,156986369
"21000","Kentucky","5","SA51","52","...","Population (persons) 1/",2817000,2849000,2936000,2941000,2920000,2903000,2902000,2910000,2898000,2928000,2961000,2999000,3041000,3054000,3079000,3096000,3129000,3140000,3147000,3172000,3195000,3198000,3230587,3298262,3336106,3371573,3417039,3468755,3530443,3575001,3611382,3643655,3664221,3670395,3683449,3694469,3695459,3694816,3687805,3683330,3680002,3677318,3694048,3722328,3765469,3812206,3849088,3887427,3919535,3952747,3985390,4018053,4049021,4068132,4089875,4117170,4146101,4182742,4219239,4256672,4289878,4317074,4348662,4369354,4384799,4400477,4413057,4424611,4436974
"21000","Kentucky","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",937,888,936,1083,1142,1207,1199,1250,1322,1358,1422,1475,1498,1597,1669,1748,1815,1958,2113,2278,2446,2666,2890,3109,3354,3768,4108,4508,4923,5407,5938,6603,7181,7928,8444,8793,9906,10299,10613,11158,12197,13027,13736,14467,15427,15810,16418,16969,17822,18666,19559,20216,21742,22350,23131,23757,25190,26016,27283,28163,29439,29476,30049,31127,32202,31951,33237,34485,35381
"22000","Louisiana","5","SA51","51","...","Disposable personal income (thousands of dollars)",2445645,2663637,2855397,3146798,3378092,3593308,3616680,3836780,4237082,4680189,4830445,4985729,5109452,5316529,5610100,5954426,6428949,6976188,7603348,8355494,9069053,9548853,10481895,11438000,12422650,13896603,15650324,17794683,19844714,22090748,25101544,28281909,32417496,37066421,40438886,42638686,45610174,47425487,48082111,48167217,51037396,53872199,57961356,61211867,65939507,69144801,73579992,77008970,79617440,83278477,87335750,89669015,94700079,101168939,105721664,109987860,115350215,123830205,130012939,140802026,150393893,149778181,155793077,159771955,167787354,167678440,175630850,180766335,184521113
"22000","Louisiana","5","SA51","52","...","Population (persons) 1/",2596000,2634000,2697000,2769000,2842000,2866000,2883000,2946000,3032000,3115000,3155000,3208000,3260000,3287000,3345000,3377000,3446000,3496000,3550000,3581000,3603000,3619000,3650209,3710666,3761967,3788840,3820720,3886963,3951636,4015582,4073288,4139316,4223101,4283297,4352609,4395311,4400474,4408113,4406922,4344151,4288859,4252896,4221532,4253279,4293003,4316428,4347481,4378779,4398877,4421071,4440344,4460811,4471885,4477875,4497267,4521042,4552238,4576628,4302665,4375581,4435586,4491648,4544996,4575404,4603429,4626402,4647880,4668960,4681666
"22000","Louisiana","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",942,1011,1059,1136,1189,1254,1254,1302,1397,1502,1531,1554,1567,1617,1677,1763,1866,1995,2142,2333,2517,2639,2872,3082,3302,3668,4096,4578,5022,5501,6162,6833,7676,8654,9291,9701,10365,10759,10911,11088,11900,12667,13730,14392,15360,16019,16925,17587,18099,18837,19669,20102,21177,22593,23508,24328,25339,27057,30217,32179,33906,33346,34278,34920,36448,36244,37787,38717,39414
"23000","Maine","1","SA51","51","...","Disposable personal income (thousands of dollars)",1028077,1018353,1043853,1136657,1222227,1234375,1275984,1410595,1473831,1530431,1603339,1677342,1762481,1787378,1851663,1922503,2091650,2261338,2400482,2505936,2638473,2871089,3187630,3472336,3782234,4209084,4678378,5095206,5796469,6305933,6930346,7655990,8585746,9405615,10112966,10981335,12242635,13139337,14192271,15300305,16884927,18398867,19195084,19634765,20646308,21332149,22146337,23150899,24330948,25480323,27047558,28456663,30469069,32285458,34123937,36227492,38179594,38691146,40663086,42130591,44043902,44875020,45450288,46712759,47830912,47298743,49302339,50912481,52963622
"23000","Maine","1","SA51","52","...","Population (persons) 1/",878000,903000,917000,916000,915000,913000,927000,934000,938000,943000,944000,957000,975000,995000,994000,993000,993000,997000,999000,1004000,994000,992000,996784,1015677,1034817,1046420,1060050,1073280,1089960,1105369,1115457,1124927,1126860,1133033,1136683,1144772,1155634,1162935,1170126,1184577,1203840,1219961,1231719,1237081,1238508,1242302,1242662,1243480,1249060,1254774,1259127,1266808,1277072,1285692,1295960,1306513,1313688,1318787,1323619,1327040,1330509,1329590,1327730,1328231,1328895,1329076,1330719,1329453,1331479
"23000","Maine","1","SA51","53","...","Per capita disposable personal income (dollars) 2/",1171,1128,1138,1241,1336,1352,1376,1510,1571,1623,1698,1753,1808,1796,1863,1936,2106,2268,2403,2496,2654,2894,3198,3419,3655,4022,4413,4747,5318,5705,6213,6806,7619,8301,8897,9593,10594,11298,12129,12916,14026,15082,15584,15872,16670,17171,17822,18618,19479,20307,21481,22463,23859,25111,26331,27728,29063,29338,30721,31748,33103,33751,34232,35169,35993,35588,37049,38296,39778
"24000","Maryland","2","SA51","51","...","Disposable personal income (thousands of dollars)",3156450,3245460,3624711,4048492,4406534,4750488,4874186,5233582,5672663,6056051,6175926,6467117,6782421,7268995,7763945,8289930,9176508,9973791,10854758,11794445,12687441,14509457,16446907,18388228,19852259,21963651,23788867,26217886,28470842,30586111,33950996,37068086,41442614,45535526,49705913,54042235,59805093,65268687,70568323,75185328,83628578,89448245,95032067,99289088,104825606,108944822,113584733,117961549,122750046,127593715,138490992,147082789,159463038,168771019,178179255,187843081,202095199,210239784,223128066,229722385,243240507,248255089,255785296,266557529,275725022,270836470,279719754,289740978,301910148
"24000","Maryland","2","SA51","52","...","Population (persons) 1/",2271000,2329000,2355000,2441000,2500000,2567000,2685000,2742000,2811000,2873000,2982000,3066000,3113000,3176000,3263000,3386000,3492000,3600000,3695000,3757000,3815000,3868000,3938051,4022507,4081121,4109038,4133341,4157208,4172132,4194639,4211641,4223398,4227643,4261905,4282923,4313329,4365246,4413072,4486956,4565558,4657903,4727303,4799770,4867641,4923368,4971889,5023060,5070033,5111986,5157328,5204464,5254509,5311034,5374691,5440389,5496269,5546935,5592379,5627367,5653408,5684965,5730388,5788584,5843603,5889651,5931129,5967295,5994983,6016447
"24000","Maryland","2","SA51","53","...","Per capita disposable personal income (dollars) 2/",1390,1393,1539,1659,1763,1851,1815,1909,2018,2108,2071,2109,2179,2289,2379,2448,2628,2770,2938,3139,3326,3751,4176,4571,4864,5345,5755,6307,6824,7292,8061,8777,9803,10684,11606,12529,13700,14790,15727,16468,17954,18922,19799,20398,21291,21912,22613,23266,24012,24740,26610,27992,30025,31401,32751,34176,36434,37594,39651,40634,42787,43323,44188,45615,46815,45664,46875,48331,50181
"25000","Massachusetts","1","SA51","51","...","Disposable personal income (thousands of dollars)",6472310,6506597,7215419,7696460,7882328,8417837,8694087,9160063,9756463,10295504,10538522,11181931,11549388,12236669,12871882,13380972,14515616,15454943,16501215,17885115,19237439,20601661,22610629,24490588,26027147,28406436,30600770,33485024,35672919,38663637,42572840,46917247,52545032,58005737,64319964,70249961,79630498,85687026,91962695,99071157,110460141,115912892,119408574,122186780,128876297,133644229,139778942,146922227,154614178,162757696,171125213,181539204,197898077,211033845,219984955,227696810,238908347,246984633,265359553,273391662,288155368,296155657,305362981,314621548,329619373,325302834,339969254,356868334,374377681
"25000","Massachusetts","1","SA51","52","...","Population (persons) 1/",4674000,4741000,4686000,4654000,4650000,4806000,4910000,4882000,4891000,4929000,5010000,5117000,5160000,5219000,5263000,5344000,5448000,5502000,5535000,5594000,5618000,5650000,5703706,5738589,5762122,5783809,5776992,5762138,5748868,5744097,5742923,5746188,5746075,5768685,5771222,5799405,5840774,5880734,5902677,5935205,5979983,6015478,6022639,6018470,6028709,6060569,6095241,6141445,6179756,6226058,6271838,6317345,6361104,6397634,6417206,6422565,6412281,6403290,6410084,6431559,6468967,6517613,6565524,6611923,6658008,6706786,6749911,6784240,6811779
"25000","Massachusetts","1","SA51","53","...","Per capita disposable personal income (dollars) 2/",1385,1372,1540,1654,1695,1752,1771,1876,1995,2089,2103,2185,2238,2345,2446,2504,2664,2809,2981,3197,3424,3646,3964,4268,4517,4911,5297,5811,6205,6731,7413,8165,9145,10055,11145,12113,13634,14571,15580,16692,18472,19269,19827,20302,21377,22051,22932,23923,25019,26141,27285,28737,31111,32986,34280,35453,37258,38572,41397,42508,44544,45439,46510,47584,49507,48504,50366,52603,54960
"26000","Michigan","3","SA51","51","...","Disposable personal income (thousands of dollars)",8790815,8878347,10050675,10950976,11585312,13078967,13007154,14484893,15013183,15465843,15416031,16222962,16781964,16984519,18043629,19200534,21331235,23589489,25579964,26594903,28865115,30765098,32328463,35497678,38730591,43486437,46745886,50823220,55856164,62229214,68755633,75326504,81813180,87188245,91226500,96654723,107182924,115452906,123119331,127683016,136911692,146864849,154503769,158509953,169316653,176847892,189513738,199626053,209003764,219233469,231327490,243776793,261465737,267663759,273416312,282020623,291682759,295758839,301918869,308573917,315877353,307923808,316519039,332329099,343357746,345020802,361120307,375766940,390622091
"26000","Michigan","3","SA51","52","...","Population (persons) 1/",6213000,6332000,6407000,6497000,6650000,6822000,7066000,7285000,7467000,7569000,7667000,7767000,7834000,7893000,7933000,8058000,8187000,8357000,8512000,8630000,8696000,8781000,8896558,8971835,9024681,9071764,9109374,9107840,9117481,9157247,9201953,9248814,9255553,9209287,9115196,9047764,9049454,9076287,9127774,9187484,9218002,9253298,9311319,9400446,9479065,9540114,9597737,9676211,9758645,9809051,9847942,9897116,9952450,9991120,10015710,10041152,10055315,10051137,10036081,10001284,9946889,9901591,9877495,9876213,9887238,9898982,9915767,9917715,9928300
"26000","Michigan","3","SA51","53","...","Per capita disposable personal income (dollars) 2/",1415,1402,1569,1686,1742,1917,1841,1988,2011,2043,2011,2089,2142,2152,2275,2383,2606,2823,3005,3082,3319,3504,3634,3957,4292,4794,5132,5580,6126,6796,7472,8144,8839,9467,10008,10683,11844,12720,13488,13897,14853,15872,16593,16862,17862,18537,19746,20631,21417,22350,23490,24631,26271,26790,27299,28086,29008,29425,30083,30853,31756,31098,32044,33649,34727,34854,36419,37888,39344
"27000","Minnesota","4","SA51","51","...","Disposable personal income (thousands of dollars)",3809163,3618102,3992061,4337904,4432944,4702507,4910583,5176944,5389100,5718265,6065791,6273576,6634699,6985318,7326963,7802558,8211814,9042401,9741206,10427994,11414589,12474688,13789009,14860200,15907074,18874146,19915354,21716882,23297765,26175175,29211825,32177785,35895706,39640980,42707767,45147353,51747136,54914794,58357233,61723537,65164396,71216028,75512686,78245692,83990386,86218418,92462485,97361464,103846291,109388294,118658581,125729887,135276089,141616829,147623464,156904984,167146102,169406409,177401210,186358398,195872784,192258341,198871357,209463719,223230988,221645742,231841728,239947579,248059694
"27000","Minnesota","4","SA51","52","...","Population (persons) 1/",2868000,2935000,2997000,3010000,3030000,3050000,3113000,3172000,3240000,3274000,3313000,3366000,3425000,3470000,3513000,3531000,3558000,3592000,3617000,3659000,3703000,3758000,3815249,3851901,3866878,3885164,3898450,3925793,3956602,3979844,4004676,4038150,4085017,4111733,4131450,4141458,4157704,4184301,4205213,4235136,4296163,4338056,4389857,4440859,4495572,4555954,4610355,4660180,4712827,4763390,4813412,4873481,4933692,4982796,5018935,5053572,5087713,5119598,5163555,5207203,5247018,5281203,5311147,5348562,5380285,5418521,5453109,5482435,5519952
"27000","Minnesota","4","SA51","53","...","Per capita disposable personal income (dollars) 2/",1328,1233,1332,1441,1463,1542,1577,1632,1663,1747,1831,1864,1937,2013,2086,2210,2308,2517,2693,2850,3083,3320,3614,3858,4114,4858,5109,5532,5888,6577,7294,7968,8787,9641,10337,10901,12446,13124,13877,14574,15168,16417,17202,17619,18683,18924,20055,20892,22035,22964,24652,25799,27419,28421,29413,31048,32853,33090,34356,35789,37330,36404,37444,39163,41491,40905,42516,43767,44939
"28000","Mississippi","5","SA51","51","...","Disposable personal income (thousands of dollars)",1581504,1413436,1621578,1770002,1864834,1896582,1845098,2089751,2110848,2137278,2319571,2554570,2572873,2809557,2906449,3188760,3325245,3602969,3900596,4220398,4588047,5053622,5514241,6202901,6966132,8003277,8708563,9598558,10784264,12031820,13249980,14917754,16209657,18063879,19422345,20250335,22232461,23430382,24406174,25718139,27606554,29742743,31197848,32979216,35612008,37824153,40799250,43027136,45534799,47978459,50742587,52393975,55391746,58688286,60464299,63157563,67401355,71442169,73735855,78497185,82317231,82042190,83897785,87414614,90698499,91448263,93857696,95194808,98568582
"28000","Mississippi","5","SA51","52","...","Population (persons) 1/",2076000,2085000,2176000,2163000,2152000,2105000,2064000,2060000,2086000,2088000,2086000,2138000,2182000,2206000,2243000,2244000,2241000,2246000,2245000,2228000,2219000,2220000,2221128,2265529,2307291,2349802,2378603,2399924,2430324,2459810,2488033,2507967,2525342,2539032,2556776,2567719,2578053,2588103,2593596,2588545,2580349,2574272,2578897,2598733,2623734,2655100,2688992,2722659,2748085,2777004,2804834,2828408,2848353,2852994,2858681,2868312,2889010,2905943,2904978,2928350,2947806,2958774,2970322,2978162,2984945,2990482,2992400,2989390,2988726
"28000","Mississippi","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",762,678,745,818,867,901,894,1014,1012,1024,1112,1195,1179,1274,1296,1421,1484,1604,1737,1894,2068,2276,2483,2738,3019,3406,3661,4000,4437,4891,5325,5948,6419,7114,7596,7887,8624,9053,9410,9935,10699,11554,12097,12690,13573,14246,15173,15803,16570,17277,18091,18524,19447,20571,21151,22019,23330,24585,25383,26806,27925,27728,28245,29352,30385,30580,31365,31844,32980
"29000","Missouri","4","SA51","51","...","Disposable personal income (thousands of dollars)",4859816,4760539,5246777,5677411,5908969,6266962,6427659,6864015,7234960,7438665,7950526,8400305,8590375,8885130,9320696,9756396,10467983,11307934,12076618,12830084,14098666,14646917,16216730,17670909,18989755,21302986,22620757,25129161,27281816,30224995,33415382,37074072,40260891,44747180,47584035,51880328,57799869,61636732,65038100,68342066,72698538,77506079,81011199,85373052,91356254,95453531,100767898,105524725,111241070,117629324,122940523,128002892,136887658,141466316,147638697,155311139,164665354,168653146,178235148,185930246,196236165,198153201,200620394,206465804,216663273,215217832,222378098,228262971,237180315
"29000","Missouri","4","SA51","52","...","Population (persons) 1/",3844000,3882000,3964000,4015000,3972000,4020000,4066000,4134000,4163000,4189000,4186000,4258000,4326000,4349000,4357000,4392000,4442000,4467000,4523000,4539000,4568000,4640000,4684768,4722703,4753234,4774601,4785391,4795383,4823554,4845042,4871171,4889327,4921966,4932069,4929456,4943735,4975276,5000260,5023055,5056702,5081737,5095844,5128880,5170800,5217101,5271175,5324497,5378247,5431553,5481193,5521765,5561948,5607285,5641142,5674825,5709403,5747741,5790300,5842704,5887612,5923916,5961088,5996118,6010717,6025415,6042711,6060930,6076204,6093000
"29000","Missouri","4","SA51","53","...","Per capita disposable personal income (dollars) 2/",1264,1226,1324,1414,1488,1559,1581,1660,1738,1776,1899,1973,1986,2043,2139,2221,2357,2531,2670,2827,3086,3157,3462,3742,3995,4462,4727,5240,5656,6238,6860,7583,8180,9073,9653,10494,11617,12327,12948,13515,14306,15210,15795,16511,17511,18109,18925,19621,20481,21461,22265,23014,24412,25078,26016,27203,28649,29127,30506,31580,33126,33241,33458,34350,35958,35616,36690,37567,38927
"30000","Montana","7","SA51","51","...","Disposable personal income (thousands of dollars)",814884,752157,924494,992718,1007430,1022775,1021182,1121511,1177350,1224754,1293155,1244397,1307348,1302037,1546872,1528670,1580399,1689230,1804222,1833385,1919673,2071393,2332215,2528334,2897167,3343957,3623226,4031598,4285749,4603163,5431250,5751995,6338206,7223463,7699009,8148158,8645414,8780759,9223761,9403003,9607065,10531195,11098967,11901361,12650719,13700838,14006811,14809227,15460580,16050303,17125212,17504315,18626267,19511742,20472089,22051706,23819827,25206488,27137355,28980216,30937658,30802160,32083978,34095869,36062357,35801124,36865323,38102911,39102277
"30000","Montana","7","SA51","52","...","Population (persons) 1/",542000,569000,593000,596000,602000,616000,624000,636000,656000,667000,666000,669000,679000,696000,698000,703000,706000,706000,707000,701000,700000,694000,697172,711037,719138,727389,737203,749208,758521,771354,784043,789167,788752,795325,803984,814029,820904,822320,813738,805064,800200,799634,800204,809680,825770,844761,861306,876553,886254,889865,892431,897507,903773,906961,911667,919630,930009,940102,952692,964706,976415,983982,990641,997821,1005196,1014314,1022867,1032073,1042520
"30000","Montana","7","SA51","53","...","Per capita disposable personal income (dollars) 2/",1503,1322,1559,1666,1673,1660,1637,1763,1795,1836,1942,1860,1925,1871,2216,2174,2239,2393,2552,2615,2742,2985,3345,3556,4029,4597,4915,5381,5650,5968,6927,7289,8036,9082,9576,10010,10532,10678,11335,11680,12006,13170,13870,14699,15320,16219,16262,16895,17445,18037,19189,19503,20609,21513,22456,23979,25612,26813,28485,30040,31685,31304,32387,34170,35876,35296,36041,36919,37507
